gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3959470001,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10351340731,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium sanguineum,,SPECIES,Geranium sanguineum L.,Geranium sanguineum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.951759,7.444878,65,,501.29,0,,,2021-05-13T11:08:58.839,13,5,2021,2890920,2890920,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:17.090Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959427850,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10612489873,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula rapunculus,,SPECIES,Campanula rapunculus L.,Campanula rapunculus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953994,7.450178,54,,555.54,0,,,2022-06-05T15:32:06.682,5,6,2022,5411920,5411920,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:44.990Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959402635,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10460609383,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium scolopendrium,,SPECIES,Asplenium scolopendrium L.,Asplenium scolopendrium L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.95328,7.445106,65,,523.63,0,,,2021-08-24T11:15:04.734,24,8,2021,2650669,2650669,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:32.197Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959401753,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10560095133,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Epimedium,Epimedium alpinum,,SPECIES,Epimedium alpinum L.,Epimedium alpinum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.952587,7.444686,18,,503.17,0,,,2022-04-21T12:16:44.158,21,4,2022,7695021,7695021,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:45.138Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959230396,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10320010200,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,Primula elatior,,SPECIES,Primula elatior Hill,Primula elatior (L.) Hill,(L.) Hill,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.952208,7.444736,39,,506.59,0,,,2021-04-05T10:10:51.969,5,4,2021,8255270,5414326,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:06.928Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959219751,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10313367461,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,,SPECIES,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,(M.Bieb.) Cavara & Grande,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.951058,7.449013,11,,563,0,,,2021-03-25T12:57:18.94,25,3,2021,5376075,5376075,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:48:59.028Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959216041,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10575649790,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Convallaria,Convallaria majalis,,SPECIES,Convallaria majalis L.,Convallaria majalis L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.954102,7.447055,12,,634,0,,,2022-05-06T12:21:55.435,6,5,2022,7459480,7459480,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:19.254Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959212538,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10568829648,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Saponaria,Saponaria ocymoides,,SPECIES,Saponaria ocymoides L.,Saponaria ocymoides L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953294,7.445108,65,,531.4,0,,,2022-04-30T12:55:52.26,30,4,2022,3085357,3085357,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:39.209Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959196588,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10617501835,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,Prunella vulgaris,,SPECIES,Prunella vulgaris L.,Prunella vulgaris L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.951514,7.453036,14,,593,0,,,2022-06-10T09:06:06.951,10,6,2022,5341297,5341297,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:30.284Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959098148,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10325152729,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Eranthis,Eranthis hyemalis,,SPECIES,Eranthis hyemalis (L.) Salisb.,Eranthis hyemalis (L.) Salisb.,(L.) Salisb.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953153,7.444925,28,,521.76,0,,,2021-04-14T06:50:19.27,14,4,2021,3033227,3033227,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:05.235Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
