Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,Rheinbord,250-255,"2610976","1268156","4",A,,,"2022","9","17",,"Flora beider Basel, Frieda Suda",Suda Frieda,"12639038",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,,256-266,"2611368","1267565","10",A,,,"2022","9","4",,Flora beider Basel,Anonym.,"12604887",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,,"254","2610986","1268145","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807428",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77600,Gefässpflanzen,Nesselblättrige Glockenblume,Campanula trachelium L.,www.infoflora.ch/flora/1008690,Basel,BS,"Klingelbergstrasse. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: Strassenraum.",260-261,"2610651","1268029","39",A,Bestandesklasse: klein,,"2008","5","1",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4158665",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77600,Gefässpflanzen,Nesselblättrige Glockenblume,Campanula trachelium L.,www.infoflora.ch/flora/1008690,Basel,BS,Rheinbord,250-255,"2610974","1268160","4",A,,,"2022","9","17",,"Flora beider Basel, Frieda Suda",Suda Frieda,"12639037",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Basel,BS,"Basel, Rheinbord St. Johann",250-255,"2610875","1268583","20",A,,,"2016","5","4",,"Info Flora, Edi Füllemann",Füllemann Edi,"5246570",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Basel,BS,,250-250,"2611378","1268077","12",A,,,"2022","5","13",,"Info Flora, Corinne Huck",Huck Corinne,"12084670",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Basel,BS,Plattenritze,250-255,"2611149","1267888","16",A,,,"2022","3","20",,"Flora beider Basel, Philippe Wyss",Wyss Philippe,"11388055",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Basel,BS,,251-255,"2611160","1267879","6",A,,,"2022","3","21",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11389243",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Basel,BS,Klingelbergstrasse. Baumscheibe.,"265","2610670","1267848","10",A,,,"2007","9","22",,"Info Flora, Lucas Förderer",Förderer Lucas,"1366799",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Brassicaceae,,INN,,
infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Basel,BS,Mülhauserstrasse. Rabatte.,"255","2610857","1268853","5",A,,,"2013","4","22",,"Info Flora, Lucas Förderer",Förderer Lucas,"3848787",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Brassicaceae,,INN,,
infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,St. Johannstor. Zwischen Pflastersteinen.,"255","2610801","1268424","7",A,,,"2007","11","26",,"Info Flora, Lucas Förderer",Förderer Lucas,"1261951",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Brassicaceae,,INN,,
infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,,271-273,"2610729","1267505","16",A,,,"2022","3","17",,"Flora beider Basel, Ramon Müller",Müller Ramon,"11385104",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
infoflora:79000,Gefässpflanzen,Spring-Schaumkraut,Cardamine impatiens L.,www.infoflora.ch/flora/1008900,Basel,BS,,250-250,"2611371","1267957","6",A,,,"2022","5","13",,"Info Flora, Corinne Huck",Huck Corinne,"12084669",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,,251-251,"2611340","1268875","16",A,,,"2022","5","13",,"Info Flora, Corinne Huck",Huck Corinne,"12084671",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
infoflora:88250,Gefässpflanzen,Morgenstern-Segge,Carex grayi Carey,www.infoflora.ch/flora/1009830,Basel,BS,,"270","2610789","1267585","3",A,,,"2022","5","23",,"COMECO project, WSL & Info Flora",de Witte Lucienne,"12114313",,,,,,,,,,,,,,,Cyperaceae,,NEO,"1",C
infoflora:89300,Gefässpflanzen,Leers Stachel-Segge,Carex leersii F. W. Schultz,www.infoflora.ch/flora/1009950,Basel,BS,"Basel, Rheinbord St. Johann","297","2610876","1268553","9",A,,,"2016","5","4",,"Info Flora, Edi Füllemann",Füllemann Edi,"5246567",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,"253","2610971","1268181","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807430",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
