Taxon_Id,Species,?,Years (min),Years (max)
1037460,Ranunculus auricomus aggr.,4,1950,1998
1037510,Ranunculus bulbosus L.,34,1886,2021
1037540,Ranunculus circinatus Sibth.,7,1950,1950
1037550,Ranunculus ficaria L.,55,1886,2022
1037590,Ranunculus flammula L.,4,1950,1982
1037600,Ranunculus fluitans Lam.,8,1950,2010
1037620,Ranunculus gramineus L.,1,1886,1886
1037670,Ranunculus lanuginosus L.,11,1950,2022
1037680,Ranunculus lingua L.,5,1950,1998
1037710,Ranunculus montanus Willd.,6,1876,1950
1037700,Ranunculus montanus aggr.,6,1876,1950
1037840,Ranunculus repens L.,50,1884,2022
1037850,Ranunculus reptans L.,15,1845,1950
1037870,Ranunculus sardous Crantz,10,1950,2018
1037890,Ranunculus sceleratus L.,7,1876,1973
1037910,Ranunculus serpens Schrank,1,1966,1996
1037940,Ranunculus trichophyllus Chaix,3,1950,1982
1037950,Ranunculus trichophyllus Chaix subsp. trichophyllus,3,1950,1982
1037970,Ranunculus tuberosus Lapeyr.,17,1876,2019
1037965,Ranunculus tuberosus aggr.,18,1876,2019
1038020,Raphanus raphanistrum L.,5,1950,1982
1038050,Raphanus sativus L.,12,1982,2020
1038080,Rapistrum rugosum (L.) All.,16,1877,1998
1038100,Rapistrum rugosum subsp. orientale (L.) Arcang.,1,1998,1998
1038110,Reseda lutea L.,29,1834,2022
1038120,Reseda luteola L.,18,1950,2020
1038140,Reynoutria japonica Houtt.,548,1982,2022
1038135,Reynoutria japonica aggr.,1287,1982,2022
1038150,Reynoutria sachalinensis (F. Schmidt) Nakai,19,1998,2017
1038190,Rhamnus cathartica L.,7,1876,2022
1038220,Rheum rhabarbarum L.,1,2021,2021
1038230,Rhinanthus alectorolophus (Scop.) Pollich,34,1982,2022
1038240,Rhinanthus angustifolius C. C. Gmel.,1,1950,1950
1038280,Rhinanthus glacialis Personnat,1,1950,1982
1038290,Rhinanthus minor L.,7,1886,2019
1038320,Rhodiola rosea L.,2,1886,1892
1038390,Rhus typhina L.,142,1998,2022
1038420,Ribes alpinum L.,2,1998,1998
1038430,Ribes aureum Pursh,1,1886,1886
1038440,Ribes nigrum L.,5,1886,1998
1038460,Ribes rubrum L.,15,1998,2022
1038480,Ribes uva-crispa L.,20,1982,2011
1038500,Robinia pseudoacacia L.,209,1982,2022
1038520,Rorippa amphibia (L.) Besser,21,1982,2021
1038530,Rorippa austriaca (Crantz) Besser,1,1998,1998
1038550,Rorippa islandica aggr.,27,1982,2011
1038560,Rorippa palustris (L.) Besser,27,1982,2011
1038580,Rorippa sylvestris (L.) Besser,37,1876,2022
1038590,Rorippa ×anceps (Wahlenb.) Rchb.,1,1878,1878
1038620,Rosa arvensis Huds.,29,1965,2022
1038650,Rosa canina L.,28,1982,2021
1038645,Rosa canina aggr.,32,1982,2022
1038670,Rosa corymbifera Borkh.,4,1982,2021
1038665,Rosa corymbifera aggr.,4,1982,2021
1038680,Rosa dumalis Bechst.,1,1998,1998
1038690,Rosa elliptica Tausch,1,1998,1998
1038720,Rosa glauca Pourr.,4,1998,2020
1038770,Rosa majalis Herrm.,1,1966,1998
1038810,Rosa multiflora Thunb.,5,1998,1998
1038830,Rosa pendulina L.,1,1982,1998
1038880,Rosa rubiginosa L.,7,1942,1998
1038870,Rosa rubiginosa aggr.,8,1942,1998
1038890,Rosa rugosa Thunb.,1,1998,1998
1038910,Rosa spinosissima L.,1,1998,1998
1038980,Rosa tomentosa Sm.,1,1950,1982
1038970,Rosa tomentosa aggr.,3,1950,1998
1039000,Rosa villosa L.,2,1950,1998
1039060,Rosmarinus officinalis L.,1,2022,2022
1039160,Rubus armeniacus Focke,242,1998,2022
1039180,Rubus bifrons Tratt.,2,1998,1998
1039190,Rubus bregutiensis Focke,11,1998,2022
1039200,Rubus caesius L.,46,1965,2022
1039260,Rubus corylifolius aggr.,6,1998,2022
1039325,Rubus fruticosus aggr.,304,1899,2022
1039520,Rubus hirtus Waldst. & Kit.,1,1998,1998
1039550,Rubus idaeus L.,29,1982,2022
1039610,Rubus laciniatus Willd.,23,1998,2022
1039680,Rubus montanus Lej.,1,1998,1998
1039760,Rubus parviflorus Nutt.,1,2020,2020
1039820,Rubus praecox Bertol.,1,1950,1950
1039880,Rubus rhombicus H. E. Weber,1,1998,1998
1039950,Rubus saxatilis L.,2,1879,2011
1040120,Rudbeckia hirta L.,7,1849,1998
1040130,Rudbeckia laciniata L.,3,1877,1950
1040140,Rumex acetosa L.,38,1886,2022
1040160,Rumex acetosella L.,16,1950,2021
1040170,Rumex acetosella L. subsp. acetosella,12,1950,2014
1040180,Rumex acetosella subsp. pyrenaicus (Lapeyr.) Akeroyd,3,1950,1950
1040220,Rumex conglomeratus Murray,14,1950,2022
1040230,Rumex crispus L.,22,1982,2022
1040290,Rumex obtusifolius L.,39,1982,2022
1040330,Rumex patientia L.,2,1877,1966
1040340,Rumex pulcher L.,6,1950,1966
1040350,Rumex sanguineus L.,23,1982,2022
1040360,Rumex scutatus L.,2,1892,1998
1040380,Rumex thyrsiflorus Fingerh.,9,1998,2020
1040410,Ruta graveolens L.,4,1833,1998
1040420,Sagina apetala Ard.,42,1877,1998
1040430,Sagina apetala Ard. subsp. apetala,21,1877,1998
1040440,Sagina apetala subsp. erecta F. Herm.,17,1998,1998
1040470,Sagina procumbens L.,51,1982,2015
1040510,Sagittaria latifolia Willd.,1,1998,1998
1040530,Sagittaria sagittifolia L.,4,1950,1983
1040540,Salix alba L.,31,1982,2021
1040590,Salix appendiculata Vill.,3,1982,1998
1040615,Salix babylonica aggr.,2,1886,1892
1040670,Salix caprea L.,41,1982,2022
1040680,Salix cinerea L.,9,1950,2022
1040690,Salix daphnoides Vill.,3,1950,1998
1040710,Salix elaeagnos Scop.,10,1876,1998
1040860,Salix myrsinifolia Salisb.,5,1881,1998
1040900,Salix pentandra L.,1,1998,1998
1040920,Salix purpurea L.,25,1982,2022
1040980,Salix reticulata L.,1,1876,1876
1041020,Salix triandra L.,10,1850,1998
1041040,Salix viminalis L.,7,1950,1998
1041060,Salix ×hegetschweileri Heer,1,1892,1892
1041145,Salsola tragus L.,0,1966,1966
1041150,Salsola tragus L. subsp. tragus,0,1966,1966
1041160,Salvia aethiopis L.,1,1998,1998
1041170,Salvia glutinosa L.,8,1982,2022
1041180,Salvia officinalis L.,6,1877,2022
1041200,Salvia pratensis L.,40,1886,2022
1041210,Salvia sclarea L.,5,1892,2020
1041220,Salvia ×sylvestris L.,11,1886,2020
1041240,Salvia verticillata L.,18,1950,2022
1041270,Sambucus ebulus L.,3,1982,2020
1041280,Sambucus nigra L.,53,1961,2022
1041300,Sambucus racemosa L.,3,1982,2022
1041310,Samolus valerandi L.,1,2022,2022
1041340,Sanguisorba minor Scop.,60,1886,2022
1041350,Sanguisorba minor Scop. subsp. minor,29,1886,2020
1041360,Sanguisorba minor subsp. polygama (Waldst. & Kit.) Cout.,14,1998,2020
1041370,Sanguisorba officinalis L.,15,1834,2022
1041380,Sanicula europaea L.,7,1961,1998
1041410,Saponaria ocymoides L.,6,1876,2020
1041420,Saponaria officinalis L.,23,1998,2022
1041470,Satureja hortensis L.,13,1950,2020
1041480,Satureja montana L.,5,1998,1998
1041680,Saxifraga cuneifolia L.,1,1893,1893
1041810,Saxifraga hypnoides L.,1,1849,1849
1041850,Saxifraga mutata L.,1,1883,1982
1041890,Saxifraga paniculata Mill.,2,1995,1998
1041980,Saxifraga rotundifolia L.,1,1982,1983
1042020,Saxifraga stolonifera Meerb.,1,1998,1998
1042030,Saxifraga tridactylites L.,48,1966,2022
1042040,Saxifraga umbrosa L.,2,1849,1849
1042090,Scabiosa columbaria L.,21,1886,2021
1042100,Scabiosa columbaria L. subsp. columbaria,10,1950,1998
1042130,Scabiosa ochroleuca L.,4,1998,2016
1042190,Scandix pecten-veneris L.,10,1920,2022
1042230,Schoenoplectus lacustris (L.) Palla,11,1889,1998
1042240,Schoenoplectus mucronatus (L.) Palla,4,1950,1966
1042270,Schoenoplectus tabernaemontani (C. C. Gmel.) Palla,10,1849,1998
1042310,Schoenus nigricans L.,1,1950,1982
1042330,Scilla bifolia L.,18,1998,2022
1042340,Scilla forbesii (Baker) Speta,22,1998,2022
1042350,Scilla luciliae (Boiss.) Speta,21,1998,1998
1042370,Scilla siberica Haw.,26,1998,2015
1042420,Scirpus sylvaticus L.,15,1876,2022
1042430,Scleranthus annuus L.,2,1950,1966
1042440,Scleranthus annuus L. subsp. annuus,2,1950,1966
1042530,Scorzonera hispanica L.,4,1950,1950
1042540,Scorzonera humilis L.,14,1839,1998
1042600,Scrophularia canina L.,7,1950,2022
1042620,Scrophularia nodosa L.,31,1982,2022
1042640,Scrophularia umbrosa Dumort.,3,1950,1982
1042650,Scrophularia vernalis L.,3,1950,1998
1042660,Scutellaria alpina L.,1,1850,1850
1042670,Scutellaria altissima L.,12,1950,2022
1042680,Scutellaria galericulata L.,10,1950,2022
1042710,Secale cereale L.,3,1889,2020
1042720,Securigera varia (L.) Lassen,17,1950,2020
1042730,Sedum acre L.,35,1998,2021
1042750,Sedum album L.,37,1982,2021
1042840,Sedum dasyphyllum L.,21,1950,2022
1042870,Sedum hispanicum L.,9,1892,1998
1042880,Sedum hybridum L.,4,1998,1998
1042940,Sedum rubens L.,2,1916,1916
1042960,Sedum rupestre aggr.,20,1998,2021
1042980,Sedum sarmentosum Bunge,1,1998,1998
1043000,Sedum sexangulare L.,29,1846,2018
1043020,Sedum spurium M. Bieb.,20,1998,2006
1043040,Sedum telephium L.,6,1877,1998
1043050,Sedum telephium L. subsp. telephium,4,1950,1998
1043060,Sedum telephium subsp. fabaria Kirschl.,1,1998,1998
1043070,Sedum telephium subsp. maximum (L.) Kirschl.,1,1877,1877
1043110,Selinum carvifolia (L.) L.,3,1950,1982
1043170,Sempervivum tectorum L.,3,1876,1998
1043250,Senecio alpinus (L.) Scop.,6,1982,2020
1043260,Senecio aquaticus Hill,6,1950,1998
1043310,Senecio erucifolius L.,18,1982,1998
1043360,Senecio inaequidens DC.,750,1994,2022
1043410,Senecio jacobaea L.,15,1982,2022
1043430,Senecio ovatus (G. Gaertn. & al.) Willd.,4,1982,1998
1043425,Senecio ovatus aggr.,4,1982,1998
1043460,Senecio paludosus L.,9,1768,1982
1043500,Senecio sylvaticus L.,2,1950,1998
1043520,Senecio viscosus L.,32,1982,2020
1043530,Senecio vulgaris L.,38,1982,2022
1043580,Serratula tinctoria L.,6,1834,1998
1043590,Serratula tinctoria L. subsp. tinctoria,6,1834,1998
1043660,Seseli libanotis (L.) W. D. J. Koch,2,2020,2022
1043700,Sesleria caerulea (L.) Ard.,2,1982,1998
1043740,Setaria faberi R. A. W. Herrm.,1,2020,2020
1043760,Setaria italica (L.) P. Beauv.,9,1892,1998
1043790,Setaria pumila (Poir.) Roem. & Schult.,15,1950,2020
1043800,Setaria verticillata (L.) P. Beauv.,16,1950,2020
1043810,Setaria verticilliformis Dumort.,3,1917,1998
1043820,Setaria viridis (L.) P. Beauv.,33,1982,2022
1043830,Sherardia arvensis L.,29,1834,2020
1043880,Silaum silaus (L.) Schinz & Thell.,12,1886,2018
1043900,Silene armeria L.,6,1950,2021
1043910,Silene conica L.,2,1950,1966
1043920,Silene coronaria (L.) Clairv.,25,1998,2020
1043930,Silene dichotoma Ehrh.,4,1950,1950
1043940,Silene dioica (L.) Clairv.,21,1884,2022
1043970,Silene flos-cuculi (L.) Clairv.,8,1982,2021
1043980,Silene flos-jovis (L.) Clairv.,1,1892,1892
1043990,Silene gallica L.,2,1950,1950
1044010,Silene noctiflora L.,14,1950,1998
1044020,Silene nutans L.,7,1950,2022
1044030,Silene nutans L. subsp. nutans,2,1950,2015
1044060,Silene pratensis (Rafn) Godr.,23,1982,2021
1044120,Silene vallesia L.,2,1998,1998
1044140,Silene vulgaris (Moench) Garcke,40,1982,2022
1044150,Silene vulgaris (Moench) Garcke subsp. vulgaris,28,1982,2018
1044200,Silybum marianum (L.) Gaertn.,27,1950,2021
1044210,Sinapis alba L.,23,1876,2022
1044220,Sinapis arvensis L.,32,1982,2020
1044260,Sisymbrium altissimum L.,9,1950,1994
1044280,Sisymbrium irio L.,31,1950,2021
1044290,Sisymbrium loeselii L.,3,1950,1950
1044300,Sisymbrium officinale (L.) Scop.,51,1982,2022
1044310,Sisymbrium orientale L.,7,1950,1950
1044320,Sisymbrium strictissimum L.,3,1876,1892
1044350,Sisyrinchium montanum Greene,4,1876,1950
1044400,Solanum dulcamara L.,42,1972,2022
1044420,Solanum nigrum L.,65,1982,2022
1044430,Solanum nigrum L. subsp. nigrum,2,2020,2021
1044440,Solanum nigrum subsp. schultesii (Opiz) Wessely,20,1998,2022
1044490,Solanum tuberosum L.,5,1950,1982
1044500,Solanum villosum Mill.,4,1950,1950
1044570,Soleirolia soleirolii (Req.) Dandy,7,1998,2022
1044580,Solidago canadensis L.,113,1989,2022
1044575,Solidago canadensis aggr.,500,1982,2022
1044590,Solidago gigantea Aiton,63,1982,2022
1044620,Solidago virgaurea L.,7,1965,2022
1044630,Solidago virgaurea L. subsp. virgaurea,4,1982,2016
1044650,Sonchus arvensis L.,33,1950,2022
1044660,Sonchus arvensis L. subsp. arvensis,26,1982,2018
1044670,Sonchus arvensis subsp. uliginosus (M. Bieb.) Nyman,4,1950,1983
1044680,Sonchus asper Hill,35,1982,2022
1044690,Sonchus oleraceus L.,52,1982,2022
1044730,Sorbus aria (L.) Crantz,2,1982,1998
1044725,Sorbus aria aggr.,7,1883,1998
1044740,Sorbus aucuparia L.,31,1982,2022
1044790,Sorbus intermedia (Ehrh.) Pers.,1,1883,1883
1044825,Sorbus latifolia (Lam.) Pers.,2,1888,1888
1044810,Sorbus mougeotii Soy.-Will. & Godr.,2,1950,1950
1044820,Sorbus torminalis (L.) Crantz,4,1950,1998
1044850,Sorghum halepense (L.) Pers.,21,1998,2022
1044890,Sparganium erectum L.,6,1950,2022
1044900,Sparganium erectum L. subsp. erectum,1,1950,1950
1044930,Sparganium erectum subsp. oocarpum (Čelak.) Domin,1,1998,1998
1044950,Sparganium natans L.,3,1950,1973
1044970,Spergula arvensis L.,4,1950,1983
1045000,Spergularia rubra (L.) J. Presl & C. Presl,5,1950,1950
1045030,Spinacia oleracea L.,8,1950,1950
1045060,Spiraea chamaedryfolia L.,8,1879,1998
1045080,Spiraea japonica L. f.,3,1950,2019
1045085,Spiraea salicifolia aggr.,2,1998,1998
1045110,Spiranthes aestivalis (Poir.) Rich.,1,1950,1982
1045120,Spiranthes spiralis (L.) Chevall.,5,1877,1950
1045130,Spirodela polyrhiza (L.) Schleid.,10,1973,2022
1045180,Stachys alpina L.,1,1950,1982
1045190,Stachys annua (L.) L.,7,1950,2021
1045200,Stachys arvensis (L.) L.,0,1966,1966
1045210,Stachys byzantina K. Koch,5,1950,2020
1045220,Stachys germanica L.,2,1849,2020
1045230,Stachys officinalis (L.) Trevis.,10,1886,2022
1045240,Stachys officinalis (L.) Trevis. subsp. officinalis,2,1950,1998
1045260,Stachys palustris L.,12,1950,2022
1045280,Stachys recta L.,13,1998,2022
1045290,Stachys recta L. subsp. recta,4,1998,2018
1045310,Stachys sylvatica L.,36,1965,2022
1045320,Stachys ×ambigua Sm.,1,2018,2018
1045340,Staphylea pinnata L.,3,1950,2021
1045350,Stellaria alsine Grimm,1,1950,1950
1045360,Stellaria graminea L.,9,1982,2022
1045370,Stellaria holostea L.,2,1995,1998
1045390,Stellaria media (L.) Vill.,36,1899,2022
1045400,Stellaria media aggr.,73,1899,2022
1045410,Stellaria neglecta Weihe,2,1950,1999
1045420,Stellaria nemorum L.,1,1983,1983
1045430,Stellaria nemorum L. subsp. nemorum,1,1983,1983
1045450,Stellaria pallida (Dumort.) Crép.,22,1998,2018
1045500,Stipa capillata L.,1,1892,1892
1045590,Stipa pennata L.,1,1886,1886
1045570,Stipa pennata aggr.,1,1886,1886
1045660,Stratiotes aloides L.,2,1998,1998
1045690,Succisa pratensis Moench,5,1886,1998
1045720,Swertia perennis L.,1,1882,1882
1045730,Symphoricarpos albus (L.) S. F. Blake,57,1998,2022
1045740,Symphoricarpos orbicularis Moench,5,1998,1998
1045760,Symphytum asperum Lepech.,1,1998,1998
1045780,Symphytum grandiflorum DC.,20,1998,1998
1045790,Symphytum officinale L.,23,1982,2022
1045785,Symphytum officinale aggr.,26,1982,2022
1045840,Symphytum ×uplandicum Nyman,1,2019,2019
1045860,Syringa vulgaris L.,9,1849,2022
1045890,Tagetes patula L.,1,1998,1998
1045910,Tamus communis L.,7,1982,2020
1045940,Tanacetum corymbosum (L.) Sch. Bip.,1,2021,2021
1045970,Tanacetum macrophyllum (Waldst. & Kit.) Sch. Bip.,2,1998,1998
1045980,Tanacetum parthenium (L.) Sch. Bip.,35,1982,2022
1045990,Tanacetum vulgare L.,30,1849,2022
1046070,Taraxacum laevigatum aggr.,16,1950,2016
1046080,Taraxacum officinale aggr.,137,1884,2022
1046110,Taraxacum palustre aggr.,3,1886,1995
1046140,Taxus baccata L.,39,1965,2022
1046160,Telekia speciosa (Schreb.) Baumg.,4,1983,1998
1046180,Telephium imperati L.,2,1876,2020
1046190,Tellima grandiflora (Pursh) Lindl.,2,1998,1998
1046250,Tetragonia tetragonoides (Pall.) Kuntze,1,2016,2016
1046260,Teucrium botrys L.,31,1950,2022
1046270,Teucrium chamaedrys L.,4,1886,2022
1046300,Teucrium montanum L.,1,1950,1982
1046320,Teucrium scorodonia L.,5,1950,2014
1046340,Thalictrum aquilegiifolium L.,6,1950,1998
1046360,Thalictrum flavum L.,4,1950,1950
1046400,Thalictrum minus L.,3,1950,1998
1046440,Thelypteris palustris Schott,1,1982,1998
1046530,Thesium rostratum Mert. & W. D. J. Koch,31,1895,1982
1046570,Thlaspi arvense L.,24,1982,2021
1046610,Thlaspi perfoliatum L.,9,1876,1998
1046690,Thuja occidentalis L.,2,1849,2017
1046730,Thymelaea passerina (L.) Coss. & Germ.,1,1950,1966
1046890,Thymus serpyllum aggr.,28,1886,2022
1046930,Thymus vulgaris L.,2,1998,2021
1046950,Tilia cordata Mill.,31,1965,2022
1046970,Tilia platyphyllos Scop.,29,1899,2022
1046980,Tilia tomentosa Moench,2,1877,1892
1046990,Tofieldia calyculata (L.) Wahlenb.,7,1886,2019
1047040,Torilis arvensis (Huds.) Link,2,1950,2014
1047050,Torilis japonica (Houtt.) DC.,21,1982,2022
1047110,Trachycarpus fortunei (Hook.) H. Wendl.,10,2011,2022
1047120,Trachystemon orientalis (L.) G. Don,8,1998,1998
1047140,Tradescantia virginiana L.,1,1998,1998
1047160,Tragopogon dubius Scop.,13,1983,2022
1047170,Tragopogon porrifolius L.,2,2016,2021
1047180,Tragopogon pratensis L.,28,1886,2022
1047210,Tragopogon pratensis subsp. minor (Mill.) Hartm.,5,1998,2020
1047220,Tragopogon pratensis subsp. orientalis (L.) Čelak.,19,1886,2022
1047260,Tribulus terrestris L.,1,1892,1892
1047350,Trifolium alexandrinum L.,3,1950,2014
1047390,Trifolium arvense L.,10,1950,2020
1047420,Trifolium campestre Schreb.,18,1950,2021
1047430,Trifolium dubium Sibth.,29,1982,2022
1047440,Trifolium fragiferum L.,16,1950,2022
1047460,Trifolium hybridum L.,26,1884,2015
1047470,Trifolium hybridum L. subsp. hybridum,2,1982,2015
1047480,Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.,3,1950,1950
1047490,Trifolium incarnatum L.,8,1950,2020
1047500,Trifolium incarnatum L. subsp. incarnatum,7,1950,2020
1047520,Trifolium medium L.,6,1982,2022
1047540,Trifolium montanum L.,15,1878,2019
1047550,Trifolium nigrescens Viv.,1,1920,1920
1047560,Trifolium ochroleucon Huds.,18,1835,1950
1047590,Trifolium patens Schreb.,2,1950,1950
1047600,Trifolium pratense L.,89,1884,2022
1047610,Trifolium pratense L. subsp. pratense,39,1982,2022
1047630,Trifolium repens L.,74,1884,2022
1047640,Trifolium repens L. subsp. repens,35,1989,2022
1047660,Trifolium resupinatum L.,7,1920,2017
1047670,Trifolium rubens L.,1,1849,1849
1047700,Trifolium scabrum L.,1,1920,1966
1047730,Trifolium striatum L.,0,1966,1966
1047770,Triglochin palustris L.,4,1950,1982
1047780,Trigonella caerulea (L.) Ser.,5,1877,2021
1047840,Tripleurospermum inodorum (L.) Sch. Bip.,27,1982,2022
1047890,Trisetum flavescens (L.) P. Beauv.,52,1834,2022
1047930,Triticum aestivum L.,7,1888,2016
1047940,Triticum compactum Host,1,2009,2009
1047950,Triticum dicoccon Schrank,2,1920,2000
1047970,Triticum monococcum L.,1,2000,2000
1048000,Triticum turgidum L.,1,2009,2009
1048030,Trollius europaeus L.,5,1982,2019
1048170,Tulipa sylvestris L.,4,1876,2021
1048180,Tulipa sylvestris L. subsp. sylvestris,3,1876,2016
1048200,Turgenia latifolia (L.) Hoffm.,4,1950,1950
1048220,Tussilago farfara L.,81,1836,2022
1048230,Typha angustifolia L.,4,1973,1998
1048250,Typha latifolia L.,16,1972,2022
1048280,Typha shuttleworthii W. D. J. Koch & Sond.,13,1919,2013
1048310,Ulmus glabra Huds.,69,1961,2022
1048320,Ulmus laevis Pall.,32,2022,2022
1048330,Ulmus minor Mill.,13,1950,2016
1048360,Urtica dioica L.,59,1982,2022
1048370,Urtica urens L.,21,1950,2021
1048380,Utricularia australis R. Br.,6,1950,2022
1048390,Utricularia bremii Heer,1,1998,1998
1048405,Utricularia minor aggr.,1,1998,1998
1048450,Utricularia vulgaris L.,0,1966,1966
1048440,Utricularia vulgaris aggr.,6,1950,2022
1048460,Vaccaria hispanica (Mill.) Rauschert,14,1950,2020
1048500,Vaccinium myrtillus L.,2,1982,1998
1048540,Vaccinium vitis-idaea L.,1,1950,1982
1048580,Valeriana dioica L.,5,1950,2022
1048610,Valeriana officinalis L.,5,1950,2021
1048600,Valeriana officinalis aggr.,47,1950,2021
1048640,Valeriana repens Host,20,1995,1998
1048660,Valeriana sambucifolia J. C. Mikan,19,1998,1998
1048690,Valeriana tripteris L.,1,1877,1966
1048730,Valerianella carinata Loisel.,26,1982,2022
1048750,Valerianella dentata (L.) Pollich,4,1950,1950
1048770,Valerianella eriocarpa Desv.,3,1950,1950
1048780,Valerianella locusta (L.) Laterr.,20,1814,2019
1048775,Valerianella locusta aggr.,46,1814,2022
1048790,Valerianella rimosa Bastard,4,1950,1950
1048880,Verbascum blattaria L.,21,1950,2022
1048930,Verbascum densiflorum Bertol.,20,1998,2020
1048940,Verbascum lychnitis L.,2,1950,2021
1048950,Verbascum nigrum L.,28,1982,2022
1048960,Verbascum phlomoides L.,5,1998,2016
1048970,Verbascum phoeniceum L.,3,2019,2021
1049010,Verbascum speciosum Schrad.,5,1983,1998
1049020,Verbascum thapsus L.,29,1982,2020
1049030,Verbascum thapsus L. subsp. thapsus,28,1982,2020
1049060,Verbena bonariensis L.,7,1998,2020
1049070,Verbena officinalis L.,38,1982,2022
1049100,Veronica agrestis L.,7,1950,1998
1049130,Veronica anagallis-aquatica L.,4,1950,2019
1049125,Veronica anagallis-aquatica aggr.,5,1950,2019
1049160,Veronica arvensis L.,32,1876,2022
1049180,Veronica beccabunga L.,26,1972,2022
1049200,Veronica catenata Pennell,1,1983,1983
1049210,Veronica chamaedrys L.,55,1886,2022
1049240,Veronica cymbalaria Bodard,2,2020,2021
1049260,Veronica filiformis Sm.,37,1982,2022
1049290,Veronica hederifolia L.,81,1875,2022
1049300,Veronica hederifolia L. subsp. hederifolia,29,1998,2021
1049310,Veronica hederifolia subsp. lucorum (Klett & Richt.) Hartl,26,1998,2021
1049330,Veronica montana L.,13,1961,2022
1049340,Veronica officinalis L.,6,1982,2021
1049370,Veronica peregrina L.,27,1876,2022
1049380,Veronica persica Poir.,48,1905,2022
1049390,Veronica polita Fr.,15,1950,2021
1049460,Veronica serpyllifolia L.,31,1886,2019
1049470,Veronica serpyllifolia L. subsp. serpyllifolia,29,1982,2019
1049490,Veronica teucrium L.,6,1950,2015
1049510,Veronica triphyllos L.,1,1950,1950
1049520,Veronica urticifolia Jacq.,3,1950,1998
1049540,Viburnum lantana L.,35,1965,2022
1049550,Viburnum opulus L.,27,1965,2022
1049570,Viburnum rhytidophyllum Hemsl.,71,1998,2022
1049620,Vicia cracca L.,34,1950,2022
1049630,Vicia cracca L. subsp. cracca,19,1982,2020
1049640,Vicia cracca subsp. incana (Gouan) Rouy,2,1950,1950
1049660,Vicia cracca subsp. tenuifolia (Roth) Bonnier & Layens,6,1950,2016
1049670,Vicia dumetorum L.,2,1982,1998
1049680,Vicia ervilia (L.) Willd.,0,1966,1966
1049690,Vicia faba L.,3,1950,1950
1049710,Vicia hirsuta (L.) Gray,17,1982,2022
1049720,Vicia hybrida L.,4,1920,1950
1049740,Vicia lutea L.,6,1950,2021
1049780,Vicia pannonica Crantz,2,1950,1950
1049790,Vicia parviflora Cav.,0,1966,1966
1049820,Vicia sativa L.,22,1886,2022
1049830,Vicia sativa L. subsp. sativa,4,1886,2020
1049840,Vicia sativa subsp. cordata (Hoppe) Batt.,2,1950,1950
1049850,Vicia sativa subsp. nigra (L.) Ehrh.,11,1950,2015
1049860,Vicia sepium L.,63,1885,2022
1049880,Vicia sylvatica L.,1,1982,1998
1049890,Vicia tetrasperma (L.) Schreb.,15,1982,2021
1049900,Vicia villosa Roth,19,1920,2020
1049910,Vicia villosa Roth subsp. villosa,8,1950,1993
1049920,Vicia villosa subsp. varia (Host) Corb.,9,1950,1998
1049940,Vinca major L.,9,1998,2022
1049950,Vinca minor L.,29,1965,2022
1049960,Vincetoxicum hirundinaria Medik.,5,1950,1998
1049970,Viola alba Besser,17,1883,2022
1050000,Viola arvensis Murray,14,1982,2016
1050060,Viola canina L.,5,1950,2022
1050050,Viola canina L. subsp. canina,4,1950,1983
1050110,Viola collina Besser,1,2018,2018
1050140,Viola cucullata Aiton,1,2021,2021
1050170,Viola hirta L.,23,1879,2019
1050200,Viola mirabilis L.,3,1950,1982
1050210,Viola odorata L.,38,1891,2022
1050270,Viola reichenbachiana Boreau,49,1961,2022
1050280,Viola riviniana Rchb.,24,1982,2017
1050340,Viola tricolor L.,11,1998,2016
1050330,Viola tricolor aggr.,25,1982,2016
1050380,Viscum album L.,16,1879,2021
1050390,Viscum album L. subsp. album,7,1879,2017
1050400,Viscum album subsp. abietis (Wiesb.) Abrom.,6,1998,2017
1050420,Vitis labrusca L.,2,1998,1998
1050440,Vitis vinifera L.,13,1982,1998
1050450,Vulpia bromoides (L.) Gray,5,1950,1966
1050460,Vulpia ciliata Dumort.,1,1950,1950
1050470,Vulpia myuros (L.) C. C. Gmel.,29,1950,2022
1050500,Waldsteinia geoides Willd.,12,1998,1998
1050620,Xanthium strumarium L.,9,1880,1998
1050615,Xanthium strumarium aggr.,9,1880,1998
1050680,Zannichellia palustris L.,106,1877,2022
