ID,location,landscape,replicate,bbspecies,bborgan,site,Shannon,NrSpecies,Flowering_duration_cwm,Flowering_start_cwm,growth_form_cwm,structural_blossom_cwm,sugar_concentration_cwm,plant_height_cwm
04_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,0.9700904560267366,7,3.911673373901661,5.908275660395749,1.1843258396385605,2.077962549670677,20.90800956777124,1.7561388606519703
04_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,1.5442872355945885,6,2.8405422185430464,6.000000000000001,2.168445022771633,2.722077640425071,3.028899637243048,8.747948572019869
04_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0.3916239547297665,4,5.856877836379247,5.012587391144364,1,4.753296332638293,45.08783598957828,0.9091162762173433
04_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,0.2975621990057389,4,5.875218150087259,5.0457468812617154,1.0156260099541077,4.876349298687868,45.52248860771767,0.8900282787150152
04_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,1.394674116779748,8,4.650173980707962,5.504103595601298,1.1507683848001622,1.6274274303244292,44.80320527978365,1.4376796699505237
04_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.33222484367687843,3,5.85300654208533,5.042977431370708,1.0214887156853538,1.0429774313707076,45.740420568818315,0.9696059097880866
04_ZHUC_pL,ZH,U,C,B.lapidarius,L,ZH_U,0.8136132485282704,5,5.146401713885975,5.0764253235396986,1.9562784190276308,1.7649746414830352,46.27464479854459,1.2024352920601609
05_1_BERD_lB,BE,R,D,B.pascuorum,B,BE_R,0.13385024994114472,2,3.0892312185150033,5,1,1,26.839659338909982,0.41784624370300066
05_1_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
05_2_BERD_lB,BE,R,D,B.pascuorum,B,BE_R,0.9946450959599182,4,4.668348847878528,5.101019668200855,1,1.2020393364017108,34.96391196960234,0.7415074514214678
05_2_BERD_lL,BE,R,D,B.pascuorum,L,BE_R,0.9623284593573468,5,5.346636400646442,5.336458628899937,1,1.6189318891178035,35.9734077157535,0.915475147731899
05_2_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
05_2_BERD_pL,BE,R,D,B.lapidarius,L,BE_R,0,1,5.999999999999999,5,1,1,45.81712329,1
05_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,1.6505877772001782,9,3.7767262446691277,5.705783698308496,1.3184388327183862,1.6725286309837555,48.21002890857327,0.6352724136278693
05_BEUB_lL,BE,U,B,B.pascuorum,L,BE_U,0.5447531153317993,2,4,6.000000000000001,1,2.234581401798803,67.16456568793247,0.6172907008994015
05_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,1.9083552858370993,12,4.372017045454544,5.3361931818181825,1.0196448863636363,1.7862642045454549,46.8331524847162,1.1881257102272726
05_BEUC_lB,BE,U,C,B.pascuorum,B,BE_U,1.6513966635222874,8,4.186873182600438,5.240475342709631,1,1.4702688267758595,73.38412472193316,0.614436086879117
05_BEUC_pB,BE,U,C,B.lapidarius,B,BE_U,0,1,6,5,1,1,45.81712329,1
05_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0,1,6,5,1,1,45.817123290000005,1
05_BSRD_lL,BS,R,D,B.pascuorum,L,BS_R,0,1,6,5,1,1,45.81712329,1
05_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0.4692510524198704,2,2.7143661971830992,6.64281690140845,1,1.821408450704225,57.59026934249577,0.34287323943661996
05_BSRD_pL,BS,R,D,B.lapidarius,L,BS_R,0,1,6,5,1,1,45.81712329,1
05_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.4337262546167213,3,3.2991960034345484,5.029974240886737,1,1.029974240886738,28.618893999290453,0.4568417765982359
05_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0,1,5.999999999999999,5,1,1,45.81712329,1
05_BSRE_pL,BS,R,E,B.lapidarius,L,BS_R,0,1,6,5,1,1,45.81712329,1
05_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.0791808339038292,2,3.0459331207829763,5,1,1,26.557366875802995,0.4091866241565953
05_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.4846283644631968,2,3.5667089515194967,5,1,1,29.952691374700237,0.5133417903038994
05_BSRF_pL,BS,R,F,B.lapidarius,L,BS_R,0.4158493865282797,2,5.561758923634578,5,1,1,42.959904165790235,0.9123517847269156
05_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,0.4363203788469153,4,4.929924883938712,5.089063340572635,1,1.106238418777023,46.29362762439439,0.2058996991372611
05_BSUA_lL,BS,U,A,B.pascuorum,L,BS_U,0.24449941485931245,2,4.93349642112893,5.06650357887107,1,1.0665035788710702,44.71247130885023,0.17327625260487453
05_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.6600099334372589,3,5.453500543500142,5.264563790812835,1,1.2645637908128344,45.96760808697391,0.8529520109505214
05_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.3744301191737385,4,4.933518877057115,5.027662149080348,1,1.0276621490803484,44.09704863908058,0.1874697483059051
05_BSUB_lL,BS,U,B,B.pascuorum,L,BS_U,0,1,5,5,1,1,44.5875,0.15
05_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.7329959895292546,3,4.36941908713693,5,1,4.276348547717842,44.67556281386013,1.0555995850622406
05_BSUB_pL,BS,U,B,B.lapidarius,L,BS_U,0.09599596073668931,2,4.038953646645384,5.000000000000001,1,5.902615883386542,45.81712329,1.4902615883386543
05_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,0.6989507826636171,4,4.841817140189693,5.140805024507204,1,1.1408050245072037,44.36433892668654,0.24181607927178597
05_BSUC_lL,BS,U,C,B.pascuorum,L,BS_U,0.22766664370957293,3,4.976831091180867,5.036594142722693,1,1.0365941427226928,44.672774473603226,0.1742193987709683
05_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0.6469713577782513,2,2.0477029292269235,6.650765690257693,1,2.9999999999999996,0,0.4266784100917693
05_BSUC_pL,BS,U,C,B.lapidarius,L,BS_U,0.8741657529201523,4,2.3151883301606317,6.527752229803435,1,2.8908305349389343,5.254670115096025,0.46239984599918726
05_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0,1,2.9999999999999996,5,1,1,26.25789474,0.4
05_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,1.5488197556491503,9,4.063227623052901,4.78461455155858,1.2880890926484128,1.7075790119668612,35.24385655547587,0.9140380484811289
05_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0.1009409726883307,2,3.041498532112238,4.999999999999999,1,1,26.63822059624338,0.39481268348597026
05_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0.05879521183461206,2,5.9893879978441475,5,1,1,45.804074524995634,0.9909797981675247
05_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.1484452212710087,2,2.1360746614272683,7.897944003929549,1,2.9319626692863663,45.81712329,1.965981334643183
05_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,6.000000000000001,5,1,1,45.81712329,1
05_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.5453153991914361,9,4.773498947884532,5.133220290506445,1,1.259945449035256,42.368452976558586,0.8002104230934229
05_ZHUA_lL,ZH,U,A,B.pascuorum,L,ZH_U,1.376387430224006,5,4.392612174075066,5.658045207345903,1,2.0317103562320225,90.21924134000824,0.7720609984744558
05_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,1.6219843308708928,7,4.135372538404276,5.18466535832713,1.317564413475879,1.0854595757762067,35.51945724305105,0.8276707540617773
05_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,1.8927362665440055,11,4.098237188233368,5.712547071986029,1.4137655402302758,2.240463273184919,50.46766189640612,2.4690871218323043
05_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0,1,6,5,1,1,45.81712329,1
05_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,2.0829472973676624,13,4.044821681185319,5.6354701809247265,1.6260731629259602,1.9489891048742813,43.54806563985067,4.254272206090386
05_ZHUC_lL,ZH,U,C,B.pascuorum,L,ZH_U,1.3477622244817196,9,3.27739230688607,5.965936484645216,2.1099029775844778,2.368573658971786,46.44354841471157,8.1538580861545
05_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.15509274144008117,2,5.963976833976834,5,1,1,45.77282836607838,0.969380308880309
05_ZHUC_pL,ZH,U,C,B.lapidarius,L,ZH_U,0,1,6,5,1,1,45.81712329,1
06_1_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5.000000000000001,1,1,45.81712329,1
06_1_BERD_pL,BE,R,D,B.lapidarius,L,BE_R,0,1,6,5,1,1,45.81712329,1
06_2_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
06_BERD_lB,BE,R,D,B.pascuorum,B,BE_R,0.1482933912609645,2,3.1019199040047996,5,1,1,26.922386305407983,0.42038398080096
06_BERD_lL,BE,R,D,B.pascuorum,L,BE_R,0,1,3.0000000000000004,5,1,1,26.25789474,0.4
06_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,1.109908596948737,4,5.422007284898601,5.288996357550699,1,2.5476840913565675,46.18977673266514,1.0064124335499114
06_BEUA_pL,BE,U,A,B.lapidarius,L,BE_U,0.7067438607408549,5,5.3784120272492375,5.299048625792811,1,1.51188630490956,48.09967420968581,1.0104545454545455
06_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,0.750091043792786,3,4.363289630512514,5.013110846245531,1,1.0131108462455305,35.325667316531586,0.6713468414779499
06_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,1.2220545641242653,9,2.294534671688338,6.487567954464118,1.2678641421973786,3.6955299170060836,55.563759640067374,1.2314102148980042
06_BEUC_lB,BE,U,C,B.pascuorum,B,BE_U,1.1317834840018934,8,3.5931934455401495,5.0553718395491956,1,1.4330392229554387,30.60762687925551,0.5462015273967525
06_BEUC_pB,BE,U,C,B.lapidarius,B,BE_U,0.20416102609113196,3,5.901720331040616,5.033104061760361,1,1.0331040617603608,45.38235059051768,1.00020650326434
06_BEUC_pL,BE,U,C,B.lapidarius,L,BE_U,0.12502708268543025,2,5.918268326120266,5,1,1.1634633477594691,44.56888656371804,0.9836536652240531
06_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,1.6377695280408444,8,4.450519031141869,5.104498269896193,1,1.4214532871972319,39.27922757104326,0.7307612456747404
06_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,6.000000000000001,5,1,1,45.81712329,1
06_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,1.1248696020898772,4,3.3778697352757776,6.461864406779661,1,1.9818746102828642,37.58987445359078,1.337366079020464
06_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0,1,6,5,1,1,45.81712329,1
06_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0,1,3.0000000000000004,5,1,1,26.25789474,0.4
06_BSRF_lL,BS,R,F,B.pascuorum,L,BS_R,0,1,3,5,1,1,26.25789474,0.4
06_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.6816801604912907,2,4.726724607934319,5,1,1,37.51569515649883,0.7453449215868638
06_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.660458117686724,9,4.812895069532238,5.197787610619468,1.2850436352693348,1.3991573879024983,42.9982409676844,2.1659544879898878
06_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0,1,6,5,1,1,45.81712329,1
06_BSUA_pL,BS,U,A,B.lapidarius,L,BS_U,0.09770749708780155,2,5.980085160901349,5,1,1,45.792635540027696,0.9830723867661466
06_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.21258761211379543,4,4.985952802910176,5.010819886204645,1,1.0108198862046451,44.42978002864639,0.1724335416472344
06_BSUB_lL,BS,U,B,B.pascuorum,L,BS_U,0,1,5,5,1,1,44.5875,0.15
06_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.6116740586990709,6,4.807707387199008,5.024961610089195,1.0310059790244062,1.394615610807985,43.68923687395194,0.32568938478125914
06_BSUB_pL,BS,U,B,B.lapidarius,L,BS_U,0.49875402611024455,4,4.716054426822171,5.012640988498062,1.1137441345070513,1.6951057955403699,44.387800088885335,0.43826096645990487
06_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,1.232253615283714,6,4.439933181163209,5.5650909832825395,1,1.7560474872801928,57.76090483778809,0.4567724206526313
06_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0.7743221599568533,8,4.661070890627278,5.159880472280259,1,1.2375006073562995,42.88705273772759,0.2132918711432875
06_BSUC_pL,BS,U,C,B.lapidarius,L,BS_U,0.06847964906807252,2,5.012794374021216,5,1,1,44.60323226027746,0.1608752179180333
06_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0.9559001300585794,4,3.1415706081554293,5.211416612423476,1,1.422833224846952,38.03666526267676,0.3810783820972752
06_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.4973220708703856,3,4.041605636414203,5.979197181792898,1,2.8215073699823856,6.291718037107261,0.7746843422638361
06_ZHRD_pL,ZH,R,D,B.lapidarius,L,ZH_R,0.06521764969181006,2,4.024097876993542,5.987951061503229,1,2.9759021230064575,0.5520477006201914,0.7036146815490313
06_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,1.4025483876085418,8,3.621677770613941,5.840282255175872,1,2.084533276022638,26.161293881014576,0.8953644005062443
06_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
06_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.7956388078349268,3,2.504666329341654,6.8797857986169655,1,2.2531905324113106,28.549756014368576,1.4288047450385106
06_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,5.999999999999999,5,1,1,45.81712329,1
06_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,0.9956929562563388,6,3.235830418684969,5.37018717164474,1.0728345016317153,1.4608461504690258,28.578458708162188,0.9097259011019566
06_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,1.1376114230574808,5,2.776349684845163,5.594697177308852,1.505713894217594,1.044491641545629,30.618259641753795,0.4844697177308852
06_ZHUA_pL,ZH,U,A,B.lapidarius,L,ZH_U,0.3960023100468409,3,3,6.971491824290209,1.0298050618866337,1.9710558031871137,61.94829648724112,0.8212824976565339
06_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,1.968805391096188,10,3.204904534411635,5.613523340561869,2.383467603830059,2.381606182895776,41.85695246832735,10.133093378552438
06_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0.5704719811366751,2,5.999999999999999,5,1,3.969825244900635,42.36683727429808,0.9257543688774842
06_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,1.692240317897306,7,3.6344897147403112,5.652574156154109,1,1.57445448346403,50.049301428851365,0.6723619161268325
06_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,0.8269826025686988,7,4.149465059307138,5.8885551757069114,1,1.9520145049895505,93.07542262304344,0.5764716059293297
06_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.09075449442986369,2,5.981848665986296,5.000000000000001,1,1,45.794803986952175,0.984571366088351
06_ZHUC_pL,ZH,U,C,B.lapidarius,L,ZH_U,0.11402897632693414,2,5.927346238666994,5.048435840888671,1.0242179204443356,1.0242179204443356,45.81712329,0.9886175773911623
07_1_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
07_2_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
07_BERD_lB,BE,R,D,B.pascuorum,B,BE_R,0.10488919840654225,2,5.934659036536584,5,1,1,45.391117010647285,0.9869318073073169
07_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,0.9527229953124984,5,3.871191263453254,5.08349251096679,1,1.2389508766845385,33.7931908886006,0.5982854922211537
07_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,1.1372247915574223,4,3.794461548814751,5.117128484664951,1,1.117128484664951,34.144046315009334,0.40056528541866465
07_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,0.25869705322186987,4,4.984646691277181,5.017153441776131,1,1.0171534417761312,44.44763683850341,0.1789514877186575
07_BEUC_lB,BE,U,C,B.pascuorum,B,BE_U,1.9467405487204639,10,4.001233593210304,5.599402940886214,1,1.7149906246916016,166.91297083483735,0.6528292460278301
07_BEUC_pB,BE,U,C,B.lapidarius,B,BE_U,0.17954621295600043,2,5.868883972289725,5.000000000000001,1,1,44.962280505815535,0.973776794457945
07_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.3068870538663792,2,5.7243324458971445,5,1,1,44.01984172516092,0.944866489179429
07_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0.8726731418198149,4,3.2584679193112542,5.6853830201721856,1.6642103500251215,1,45.81712329,0.6230393389052976
07_BSRD_pL,BS,R,D,B.lapidarius,L,BS_R,0.8844371680404246,5,3.112197593889004,5.710816238433964,1.693784462071113,1,44.81301180356113,0.6001435783862916
07_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0,1,3,5,1,1,26.25789474,0.4
07_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.6512014075211013,3,5.312458710162424,5,1,1,41.4897504635524,0.8434198236781554
07_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0,1,3,5,1,1,26.25789474,0.4
07_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.8968766069675512,5,4.86804906658184,5.063341219507346,1,1.0633412195073462,39.22548036822312,0.7692747370723074
07_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.110465389357021,4,4.6934350938808596,5.523864199198523,1,1.544959250754199,46.05632518173849,0.5676302399927958
07_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.10637146834277685,2,5.9778291572570526,5,1,1,45.789861505404346,0.9811547836684948
07_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,1.6202997660788774,8,4.489891169704475,5.403247212882676,1.619447885330031,1.4145051953830448,82.3637414911233,3.412976685542387
07_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.9498570877331362,4,5.365706007929247,5.1807258310460496,1,1.9572125648063423,36.36849188078126,0.976001067398597
07_BSUB_pL,BS,U,B,B.lapidarius,L,BS_U,0.9380008784086524,5,5.2201692502119625,5.0400729471613,1.0480555422245685,2.6823599046567823,44.20209902003972,1.2107133144566558
07_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,0.5385370056204188,3,4.792070259208731,5.185931105047749,1,1.185931105047749,44.735282380803376,0.21782571623465205
07_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0.9169235983757749,10,4.866509053165726,4.97630031138277,1.0312058320315407,1.0750948449006916,44.630919055770825,0.2680643147640216
07_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,1.2420164795557411,6,3.7167551358058732,5.4749069350613535,1.1207776092651318,2.0403970770715563,19.606079256681895,0.6767346270508754
07_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,1.51400539701353,9,5.183795823099572,5.334182544888713,1.024744092386081,1.6058031151317294,34.25764923172237,0.8704529297798662
07_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,1.8571377570830536,10,3.219420787232475,5.976797801897021,1.314429788085187,2.1802907643882055,55.32901680066838,1.3919466054678862
07_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0.691870859755174,2,4.101025846753396,5.949487076623302,1,1.4747435383116512,52.621563893490055,0.620205169350679
07_ZHRE_pL,ZH,R,E,B.lapidarius,L,ZH_R,0.1473569285236574,2,5.865224330555063,5.067387834722469,1,1.0336939173612343,46.300054053415494,0.9730448661110127
07_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.28411897841957545,3,2.1813975948657234,7.805174777244688,1,2.8701165181631256,37.949330946908134,1.919384385319958
07_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
07_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.6701156164557365,7,3.7698625513322956,5.874561683136755,1.1172345253051812,2.498546756924002,37.38072983178198,1.452901329483021
07_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,0.3644048495063567,4,3.166179643067268,5.045518729162581,1,1.0163169248872326,28.068290158826514,0.45333398705628547
07_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,0.8617927831895655,5,4.265592378039815,5.0272884994265885,1.1481162169152512,2.3418685518866567,88.18576264408198,1.4588930220248781
07_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0.07907528935916336,2,4.984714303045008,4.999999999999999,1,1.030571393909984,45.622838469004,0.16299284241174328
07_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,0.05784991820432991,2,4.989595980035073,5.010404019964926,1,1.0104040199649265,44.6070508875521,0.15364140698772427
07_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,0.2516085725575121,4,3.078798113103651,5.014684018281603,1.0146840182816028,1.0293680365632056,26.557868223702755,0.4488096767680477
07_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0,1,6,5,1,1,45.81712329,1
08_1_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0.29710509108463046,2,5.649334613801619,5.1753326930991905,1,1.0876663465495953,47.073634226711484,0.9298669227603238
08_2_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
08_2_BERD_pL,BE,R,D,B.lapidarius,L,BE_R,0,1,6,5,1,1,45.81712329,1
08_BERD_lB,BE,R,D,B.pascuorum,B,BE_R,0.14912550812719236,2,5.863111390190845,5.102666457356866,1,1.068444304904577,45.81712329,1.0342221524522885
08_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,1.0403453078872147,6,3.917781001639965,5.079822126908036,1.0399110634540178,4.7546833606660766,1381.0881311984774,1.3802794247508512
08_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,1.2925529993236016,6,4.111148763131142,5.691460521856998,1,1.8893725725308241,57.25015713230525,0.5388916403826604
08_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,1.8879290068510781,13,4.053855848286624,5.4069855368181,1.0223249114805257,1.8278341235071711,56.508214284775015,0.7584306547440434
08_BEUC_lB,BE,U,C,B.pascuorum,B,BE_U,0.5362599616344742,3,5.533036252294673,5.034402544807388,1,1.0688050896147756,46.27902837437382,0.9203682683818896
08_BEUC_pB,BE,U,C,B.lapidarius,B,BE_U,0.3182823920543083,4,5.789148283707588,5.043640979984832,1,1.080110132884888,46.72764778899974,0.9949335575559732
08_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0,1,6,5,1,1,45.81712329,1
08_BSRD_lL,BS,R,D,B.pascuorum,L,BS_R,0,1,6.000000000000001,5,1,1,45.81712329,1
08_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0.7398362402345013,4,5.047276782948139,5.238180804262966,1.2331392527899077,1,45.817123290000005,0.8690005576553691
08_BSRD_pL,BS,R,D,B.lapidarius,L,BS_R,0,1,6.000000000000001,5,1,1,45.81712329,1
08_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.8230521797857474,4,2.7217721555545933,6.068852979826423,1,1.7209923609005182,27.484511234966785,0.9679764328726767
08_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.12468446236218474,2,5.918555669827136,5.000000000000001,1,1,45.286127200682444,0.9837111339654274
08_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.07663232367272035,2,3.04410589121242,5.000000000000001,1,1,26.545453808875052,0.40882117824248393
08_BSRF_lL,BS,R,F,B.pascuorum,L,BS_R,0.6926815993591005,2,4.545768878452826,5,1,1,36.33591033304533,0.7091537756905653
08_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,1.285933723689026,5,3.5724366540267702,6.0746842118480195,1,2.0746842118480195,44.30027042553885,0.5312699329499511
08_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.2490982034861875,6,4.925666334437191,5.278960228916825,1,1.4141240394817223,45.777988296640515,0.48036443429894204
08_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.0592439472455131,2,5.989288947966634,5,1,1,45.80395273095937,0.9908956057716387
08_BSUA_pL,BS,U,A,B.lapidarius,L,BS_U,0.09052886727352936,2,5.98190518184639,4.999999999999999,1,1,45.794873480170004,0.9846194045694315
08_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.2775262111211215,3,4.973287142692958,5.04551201011378,1,1.04551201011378,44.69614052861395,0.18190848342555047
08_BSUB_lL,BS,U,B,B.pascuorum,L,BS_U,0.06510970662515428,2,5.012024448760425,5.000000000000001,1,1,44.602285542245234,0.16022078144636126
08_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.1940431751531534,3,5.948661443029709,4.999999999999999,1,1.0521547502448578,45.77925346465185,0.9793103166829906
08_BSUB_pL,BS,U,B,B.lapidarius,L,BS_U,0.0883769620873615,2,5.947325801864435,5,1,1,45.47370106332615,0.9894651603728868
08_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,0.21004597832352534,2,4.053971122531579,5.946028877468422,1,1.9460288774684213,46.365245935396175,0.4811101071139474
08_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,0.9727550458161142,7,5.50657671418873,5.064939748811949,1,1.075394262619529,44.539432363642746,0.7202289120841822
08_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,1.7112028327462858,9,4.433822016460906,5.901170267489713,1.5895679262486069,2.583932732245974,35.981255399546164,1.4442654320987638
08_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.18031351627388414,2,5.868137234951772,5,1,1,44.95741197039558,0.9736274469903544
08_ZHRD_pL,ZH,R,D,B.lapidarius,L,ZH_R,0.07333084085835181,2,5.9721561832614745,5.013921908369263,1,1.013921908369263,45.72221592421466,1.0027843816738526
