"","ID","Shannon","NrSpecies","location","landscape","replicate","bbspecies","bborgan","site"
"1","01_1_BERD_lB",0,1,"BE","R","D","B.pascuorum","B","BE_R"
"2","01_1_BERD_pB",0.20620412465596,2,"BE","R","D","B.lapidarius","B","BE_R"
"3","01_2_BERD_lB",1.04898098783453,3,"BE","R","D","B.pascuorum","B","BE_R"
"4","01_2_BERD_pB",0.206065207787679,2,"BE","R","D","B.lapidarius","B","BE_R"
"5","01_BEUA_lB",1.71989689033663,9,"BE","U","A","B.pascuorum","B","BE_U"
"6","01_BEUA_pB",0.534609048527625,3,"BE","U","A","B.lapidarius","B","BE_U"
"7","01_BEUB_lB",0.510577790729352,5,"BE","U","B","B.pascuorum","B","BE_U"
"8","01_BEUB_pB",0.190650923356788,3,"BE","U","B","B.lapidarius","B","BE_U"
"9","01_BEUC_lB",1.87526698921035,9,"BE","U","C","B.pascuorum","B","BE_U"
"10","01_BEUC_pB",0.716189516996612,5,"BE","U","C","B.lapidarius","B","BE_U"
"11","01_BSRD_lB",0.132181878731538,3,"BS","R","D","B.pascuorum","B","BS_R"
"12","01_BSRD_lL",0,1,"BS","R","D","B.pascuorum","L","BS_R"
"13","01_BSRD_pB",0.318649844266605,3,"BS","R","D","B.lapidarius","B","BS_R"
"14","01_BSRD_pL",0.0616332189015432,2,"BS","R","D","B.lapidarius","L","BS_R"
"15","01_BSRE_lB",1.77490501175497,8,"BS","R","E","B.pascuorum","B","BS_R"
"16","01_BSRE_pB",0.93058265688024,4,"BS","R","E","B.lapidarius","B","BS_R"
"17","01_BSRF_lB",0.0928148162040403,2,"BS","R","F","B.pascuorum","B","BS_R"
"18","01_BSRF_pB",0,1,"BS","R","F","B.lapidarius","B","BS_R"
"19","01_BSUA_lB",0.317326489693478,3,"BS","U","A","B.pascuorum","B","BS_U"
"20","01_BSUA_pB",0.172987984872374,3,"BS","U","A","B.lapidarius","B","BS_U"
"21","01_BSUA_pL",0,1,"BS","U","A","B.lapidarius","L","BS_U"
"22","01_BSUB_lB",0.579776599449512,5,"BS","U","B","B.pascuorum","B","BS_U"
"23","01_BSUB_pB",0.507101655704567,4,"BS","U","B","B.lapidarius","B","BS_U"
"24","01_BSUB_pL",0.0633239214247291,2,"BS","U","B","B.lapidarius","L","BS_U"
"25","01_BSUC_lB",1.65215947979763,8,"BS","U","C","B.pascuorum","B","BS_U"
"26","01_BSUC_pB",1.51289795336028,8,"BS","U","C","B.lapidarius","B","BS_U"
"27","01_ZHRD_lB",0.214880418362093,2,"ZH","R","D","B.pascuorum","B","ZH_R"
"28","01_ZHRD_pB",1.01718461716722,5,"ZH","R","D","B.lapidarius","B","ZH_R"
"29","01_ZHRE_lB",0.937472508244316,4,"ZH","R","E","B.pascuorum","B","ZH_R"
"30","01_ZHRE_pB",1.68591969836133,10,"ZH","R","E","B.lapidarius","B","ZH_R"
"31","01_ZHRF_lB",0.600932587971339,3,"ZH","R","F","B.pascuorum","B","ZH_R"
"32","01_ZHRF_pB",0.0665198497338825,2,"ZH","R","F","B.lapidarius","B","ZH_R"
"33","01_ZHUA_lB",1.88602220070034,9,"ZH","U","A","B.pascuorum","B","ZH_U"
"34","01_ZHUA_pB",0.235384367065127,3,"ZH","U","A","B.lapidarius","B","ZH_U"
"35","01_ZHUB_lB",2.37278646524668,15,"ZH","U","B","B.pascuorum","B","ZH_U"
"36","01_ZHUB_pB",0.455453315770832,4,"ZH","U","B","B.lapidarius","B","ZH_U"
"37","01_ZHUB_pL",0.606748176129765,5,"ZH","U","B","B.lapidarius","L","ZH_U"
"38","01_ZHUC_lB",0.326002650739624,4,"ZH","U","C","B.pascuorum","B","ZH_U"
"39","01_ZHUC_pB",0,1,"ZH","U","C","B.lapidarius","B","ZH_U"
"40","01_ZHUC_pL",0.0710725936716126,2,"ZH","U","C","B.lapidarius","L","ZH_U"
"41","02_1_BERD_lB",0.0598706610406411,2,"BE","R","D","B.pascuorum","B","BE_R"
"42","02_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"43","02_2_BERD_lB",0.685522182623887,2,"BE","R","D","B.pascuorum","B","BE_R"
"44","02_2_BERD_lL",0.0624855332753193,2,"BE","R","D","B.pascuorum","L","BE_R"
"45","02_2_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"46","02_2_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"47","02_BEUA_lB",0.726598757961595,4,"BE","U","A","B.pascuorum","B","BE_U"
"48","02_BEUA_lL",0.327482603165386,2,"BE","U","A","B.pascuorum","L","BE_U"
"49","02_BEUA_pB",0.434111263951618,3,"BE","U","A","B.lapidarius","B","BE_U"
"50","02_BEUA_pL",0.0940426113199644,2,"BE","U","A","B.lapidarius","L","BE_U"
"51","02_BEUB_lB",1.8478862405948,11,"BE","U","B","B.pascuorum","B","BE_U"
"52","02_BEUB_pB",1.4132222161523,7,"BE","U","B","B.lapidarius","B","BE_U"
"53","02_BEUC_lB",1.51231600402117,9,"BE","U","C","B.pascuorum","B","BE_U"
"54","02_BEUC_pB",0.111575394480231,2,"BE","U","C","B.lapidarius","B","BE_U"
"55","02_BEUC_pL",0,1,"BE","U","C","B.lapidarius","L","BE_U"
"56","02_BSRD_lB",0.0820643013407305,2,"BS","R","D","B.pascuorum","B","BS_R"
"57","02_BSRD_lL",0,1,"BS","R","D","B.pascuorum","L","BS_R"
"58","02_BSRD_pB",0.370583225818229,2,"BS","R","D","B.lapidarius","B","BS_R"
"59","02_BSRD_pL",0.0660639764583852,2,"BS","R","D","B.lapidarius","L","BS_R"
"60","02_BSRE_lB",0.645784843518197,5,"BS","R","E","B.pascuorum","B","BS_R"
"61","02_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"62","02_BSRF_lB",0.146089643063327,3,"BS","R","F","B.pascuorum","B","BS_R"
"63","02_BSUA_lB",0.994680855948768,5,"BS","U","A","B.pascuorum","B","BS_U"
"64","02_BSUA_lL",1.02290827597089,4,"BS","U","A","B.pascuorum","L","BS_U"
"65","02_BSUA_pB",0,1,"BS","U","A","B.lapidarius","B","BS_U"
"66","02_BSUB_lB",0.459665357202293,4,"BS","U","B","B.pascuorum","B","BS_U"
"67","02_BSUB_pB",1.15436210676505,8,"BS","U","B","B.lapidarius","B","BS_U"
"68","02_BSUB_pL",0.196063791483481,3,"BS","U","B","B.lapidarius","L","BS_U"
"69","02_BSUC_lB",1.9863249100946,11,"BS","U","C","B.pascuorum","B","BS_U"
"70","02_BSUC_pB",1.85975263923331,11,"BS","U","C","B.lapidarius","B","BS_U"
"71","02_ZHRD_lB",1.14988299283663,6,"ZH","R","D","B.pascuorum","B","ZH_R"
"72","02_ZHRD_pB",1.46199259666644,7,"ZH","R","D","B.lapidarius","B","ZH_R"
"73","02_ZHRE_lB",0.159010572291159,3,"ZH","R","E","B.pascuorum","B","ZH_R"
"74","02_ZHRE_pB",0.299654144557699,2,"ZH","R","E","B.lapidarius","B","ZH_R"
"75","02_ZHRE_pL",0.301541788941199,4,"ZH","R","E","B.lapidarius","L","ZH_R"
"76","02_ZHRF_lB",1.00174013957606,6,"ZH","R","F","B.pascuorum","B","ZH_R"
"77","02_ZHRF_pB",0.511599986209878,3,"ZH","R","F","B.lapidarius","B","ZH_R"
"78","02_ZHRF_pL",0.140042609412187,2,"ZH","R","F","B.lapidarius","L","ZH_R"
"79","02_ZHUA_lB",0.180339804131775,2,"ZH","U","A","B.pascuorum","B","ZH_U"
"80","02_ZHUA_lL",0,1,"ZH","U","A","B.pascuorum","L","ZH_U"
"81","02_ZHUA_pB",0.234257454103482,4,"ZH","U","A","B.lapidarius","B","ZH_U"
"82","02_ZHUA_pL",0.0752790248374992,2,"ZH","U","A","B.lapidarius","L","ZH_U"
"83","02_ZHUB_lB",0.334506404387265,4,"ZH","U","B","B.pascuorum","B","ZH_U"
"84","02_ZHUB_lL",0,1,"ZH","U","B","B.pascuorum","L","ZH_U"
"85","02_ZHUB_pB",0,1,"ZH","U","B","B.lapidarius","B","ZH_U"
"86","02_ZHUC_lB",0.0739131031104599,2,"ZH","U","C","B.pascuorum","B","ZH_U"
"87","02_ZHUC_pB",0.451135633548232,2,"ZH","U","C","B.lapidarius","B","ZH_U"
"88","02_ZHUC_pL",0.672392771719815,2,"ZH","U","C","B.lapidarius","L","ZH_U"
"89","03_1_BERD_lB",0.0674618584704991,2,"BE","R","D","B.pascuorum","B","BE_R"
"90","03_1_BERD_lL",0.225396662346891,2,"BE","R","D","B.pascuorum","L","BE_R"
"91","03_1_BERD_pB",0.187828305992013,3,"BE","R","D","B.lapidarius","B","BE_R"
"92","03_1_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"93","03_2_BERD_lB",0,1,"BE","R","D","B.pascuorum","B","BE_R"
"94","03_2_BERD_lL",0,1,"BE","R","D","B.pascuorum","L","BE_R"
"95","03_2_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"96","03_BEUA_lB",0,1,"BE","U","A","B.pascuorum","B","BE_U"
"97","03_BEUA_pB",0.990359830551498,6,"BE","U","A","B.lapidarius","B","BE_U"
"98","03_BEUB_lB",1.04982751275369,6,"BE","U","B","B.pascuorum","B","BE_U"
"99","03_BEUB_lL",0.563982876327237,5,"BE","U","B","B.pascuorum","L","BE_U"
"100","03_BEUB_pB",2.09589869209552,11,"BE","U","B","B.lapidarius","B","BE_U"
"101","03_BEUC_lB",0.996214999116516,6,"BE","U","C","B.pascuorum","B","BE_U"
"102","03_BEUC_pB",0.978724798413952,6,"BE","U","C","B.lapidarius","B","BE_U"
"103","03_BSRD_lB",0.111633676316874,2,"BS","R","D","B.pascuorum","B","BS_R"
"104","03_BSRD_lL",0,1,"BS","R","D","B.pascuorum","L","BS_R"
"105","03_BSRD_pB",0.0875836467981101,2,"BS","R","D","B.lapidarius","B","BS_R"
"106","03_BSRD_pL",0.462021523671976,3,"BS","R","D","B.lapidarius","L","BS_R"
"107","03_BSRE_lB",0.784012880920206,3,"BS","R","E","B.pascuorum","B","BS_R"
"108","03_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"109","03_BSRF_lB",0.0962806580397778,2,"BS","R","F","B.pascuorum","B","BS_R"
"110","03_BSRF_pB",0.495300234050296,4,"BS","R","F","B.lapidarius","B","BS_R"
"111","03_BSUA_lB",0.952812123639698,4,"BS","U","A","B.pascuorum","B","BS_U"
"112","03_BSUA_pB",0.0819740395290248,2,"BS","U","A","B.lapidarius","B","BS_U"
"113","03_BSUA_pL",0,1,"BS","U","A","B.lapidarius","L","BS_U"
"114","03_BSUB_lB",0.435335843224335,3,"BS","U","B","B.pascuorum","B","BS_U"
"115","03_BSUB_pB",1.06872986936588,5,"BS","U","B","B.lapidarius","B","BS_U"
"116","03_BSUB_pL",0.396205931228927,3,"BS","U","B","B.lapidarius","L","BS_U"
"117","03_BSUC_lB",1.78632177845897,11,"BS","U","C","B.pascuorum","B","BS_U"
"118","03_BSUC_pB",1.60974515383988,10,"BS","U","C","B.lapidarius","B","BS_U"
"119","03_ZHRD_lB",1.38695264822744,8,"ZH","R","D","B.pascuorum","B","ZH_R"
"120","03_ZHRD_pB",0.138708263166327,2,"ZH","R","D","B.lapidarius","B","ZH_R"
"121","03_ZHRE_lB",0.812582827689009,4,"ZH","R","E","B.pascuorum","B","ZH_R"
"122","03_ZHRE_pB",1.1969213262012,5,"ZH","R","E","B.lapidarius","B","ZH_R"
"123","03_ZHRF_lB",0,1,"ZH","R","F","B.pascuorum","B","ZH_R"
"124","03_ZHRF_pB",0.356193840429179,3,"ZH","R","F","B.lapidarius","B","ZH_R"
"125","03_ZHRF_pL",0,1,"ZH","R","F","B.lapidarius","L","ZH_R"
"126","03_ZHUA_lB",1.29737596130695,6,"ZH","U","A","B.pascuorum","B","ZH_U"
"127","03_ZHUA_lL",0.762314585760868,3,"ZH","U","A","B.pascuorum","L","ZH_U"
"128","03_ZHUA_pB",0.294354205018612,4,"ZH","U","A","B.lapidarius","B","ZH_U"
"129","03_ZHUB_lB",0.813989499662737,4,"ZH","U","B","B.pascuorum","B","ZH_U"
"130","03_ZHUB_lL",0.336026953896763,3,"ZH","U","B","B.pascuorum","L","ZH_U"
"131","03_ZHUB_pB",0.0984581153089897,2,"ZH","U","B","B.lapidarius","B","ZH_U"
"132","03_ZHUB_pL",0.923345207792979,5,"ZH","U","B","B.lapidarius","L","ZH_U"
"133","03_ZHUC_lB",1.74174076850351,9,"ZH","U","C","B.pascuorum","B","ZH_U"
"134","03_ZHUC_pB",0.121495038986361,2,"ZH","U","C","B.lapidarius","B","ZH_U"
"135","04_1_BERD_lB",0.740120143205406,3,"BE","R","D","B.pascuorum","B","BE_R"
"136","04_1_BERD_lL",0,1,"BE","R","D","B.pascuorum","L","BE_R"
"137","04_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"138","04_1_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"139","04_2_BERD_lB",0.661551837587783,2,"BE","R","D","B.pascuorum","B","BE_R"
"140","04_2_BERD_pB",0.057380271821597,2,"BE","R","D","B.lapidarius","B","BE_R"
"141","04_BEUA_pB",0.880043734653648,5,"BE","U","A","B.lapidarius","B","BE_U"
"142","04_BEUB_lB",0,1,"BE","U","B","B.pascuorum","B","BE_U"
"143","04_BEUB_pB",1.43389964258036,10,"BE","U","B","B.lapidarius","B","BE_U"
"144","04_BEUC_lB",0.184514478556258,3,"BE","U","C","B.pascuorum","B","BE_U"
"145","04_BEUC_lL",0.886867963167113,4,"BE","U","C","B.pascuorum","L","BE_U"
"146","04_BEUC_pB",1.36332827244774,8,"BE","U","C","B.lapidarius","B","BE_U"
"147","04_BSRD_lB",0,1,"BS","R","D","B.pascuorum","B","BS_R"
"148","04_BSRD_lL",0.165010395836793,3,"BS","R","D","B.pascuorum","L","BS_R"
"149","04_BSRD_pB",0.135634707662882,2,"BS","R","D","B.lapidarius","B","BS_R"
"150","04_BSRE_lB",0.084331185261917,2,"BS","R","E","B.pascuorum","B","BS_R"
"151","04_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"152","04_BSRE_pL",0.129659342006277,3,"BS","R","E","B.lapidarius","L","BS_R"
"153","04_BSRF_lB",0.221343196721562,4,"BS","R","F","B.pascuorum","B","BS_R"
"154","04_BSRF_pB",0.966027358854481,5,"BS","R","F","B.lapidarius","B","BS_R"
"155","04_BSUA_lB",0.283685832479022,3,"BS","U","A","B.pascuorum","B","BS_U"
"156","04_BSUA_lL",0.785778182549441,4,"BS","U","A","B.pascuorum","L","BS_U"
"157","04_BSUA_pB",0.0738651023045752,2,"BS","U","A","B.lapidarius","B","BS_U"
"158","04_BSUB_lB",1.60617258178109,8,"BS","U","B","B.pascuorum","B","BS_U"
"159","04_BSUB_pB",0.54268825702248,3,"BS","U","B","B.lapidarius","B","BS_U"
"160","04_BSUB_pL",0.756932251687972,3,"BS","U","B","B.lapidarius","L","BS_U"
"161","04_BSUC_lB",1.2252253157026,8,"BS","U","C","B.pascuorum","B","BS_U"
"162","04_BSUC_pB",1.57399781621354,9,"BS","U","C","B.lapidarius","B","BS_U"
"163","04_ZHRD_lB",1.33878083108336,7,"ZH","R","D","B.pascuorum","B","ZH_R"
"164","04_ZHRD_pB",0.744435424504302,5,"ZH","R","D","B.lapidarius","B","ZH_R"
"165","04_ZHRE_lB",0.920551693599497,6,"ZH","R","E","B.pascuorum","B","ZH_R"
"166","04_ZHRE_lL",0.172616262294857,2,"ZH","R","E","B.pascuorum","L","ZH_R"
"167","04_ZHRE_pB",0,1,"ZH","R","E","B.lapidarius","B","ZH_R"
"168","04_ZHRE_pL",0,1,"ZH","R","E","B.lapidarius","L","ZH_R"
"169","04_ZHRF_lB",0.0956403557254239,2,"ZH","R","F","B.pascuorum","B","ZH_R"
"170","04_ZHRF_pB",1.87113823472433,10,"ZH","R","F","B.lapidarius","B","ZH_R"
"171","04_ZHUA_lB",1.46534813413363,8,"ZH","U","A","B.pascuorum","B","ZH_U"
"172","04_ZHUA_pB",0.69249959984161,5,"ZH","U","A","B.lapidarius","B","ZH_U"
"173","04_ZHUB_lB",0.970090456026737,7,"ZH","U","B","B.pascuorum","B","ZH_U"
"174","04_ZHUB_lL",1.54428723559459,6,"ZH","U","B","B.pascuorum","L","ZH_U"
"175","04_ZHUB_pB",0.391623954729767,4,"ZH","U","B","B.lapidarius","B","ZH_U"
"176","04_ZHUB_pL",0.297562199005739,4,"ZH","U","B","B.lapidarius","L","ZH_U"
"177","04_ZHUC_lB",1.39467411677975,8,"ZH","U","C","B.pascuorum","B","ZH_U"
"178","04_ZHUC_pB",0.332224843676878,3,"ZH","U","C","B.lapidarius","B","ZH_U"
"179","04_ZHUC_pL",0.81361324852827,5,"ZH","U","C","B.lapidarius","L","ZH_U"
"180","05_1_BERD_lB",0.133850249941145,2,"BE","R","D","B.pascuorum","B","BE_R"
"181","05_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"182","05_2_BERD_lB",0.994645095959918,4,"BE","R","D","B.pascuorum","B","BE_R"
"183","05_2_BERD_lL",0.962328459357347,5,"BE","R","D","B.pascuorum","L","BE_R"
"184","05_2_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"185","05_2_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"186","05_BEUB_lB",1.65058777720018,10,"BE","U","B","B.pascuorum","B","BE_U"
"187","05_BEUB_lL",0.544753115331799,2,"BE","U","B","B.pascuorum","L","BE_U"
"188","05_BEUB_pB",1.9083552858371,12,"BE","U","B","B.lapidarius","B","BE_U"
"189","05_BEUC_lB",1.65139666352229,9,"BE","U","C","B.pascuorum","B","BE_U"
"190","05_BEUC_pB",0,1,"BE","U","C","B.lapidarius","B","BE_U"
"191","05_BSRD_lB",0,1,"BS","R","D","B.pascuorum","B","BS_R"
"192","05_BSRD_lL",0,1,"BS","R","D","B.pascuorum","L","BS_R"
"193","05_BSRD_pB",0.46925105241987,2,"BS","R","D","B.lapidarius","B","BS_R"
"194","05_BSRD_pL",0,1,"BS","R","D","B.lapidarius","L","BS_R"
"195","05_BSRE_lB",0.433726254616721,3,"BS","R","E","B.pascuorum","B","BS_R"
"196","05_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"197","05_BSRE_pL",0,1,"BS","R","E","B.lapidarius","L","BS_R"
"198","05_BSRF_lB",0.0791808339038292,2,"BS","R","F","B.pascuorum","B","BS_R"
"199","05_BSRF_pB",0.484628364463197,2,"BS","R","F","B.lapidarius","B","BS_R"
"200","05_BSRF_pL",0.41584938652828,2,"BS","R","F","B.lapidarius","L","BS_R"
"201","05_BSUA_lB",0.436320378846915,4,"BS","U","A","B.pascuorum","B","BS_U"
"202","05_BSUA_lL",0.244499414859312,2,"BS","U","A","B.pascuorum","L","BS_U"
"203","05_BSUA_pB",0.660009933437259,3,"BS","U","A","B.lapidarius","B","BS_U"
"204","05_BSUB_lB",0.374430119173738,4,"BS","U","B","B.pascuorum","B","BS_U"
"205","05_BSUB_lL",0,1,"BS","U","B","B.pascuorum","L","BS_U"
"206","05_BSUB_pB",0.732995989529255,3,"BS","U","B","B.lapidarius","B","BS_U"
"207","05_BSUB_pL",0.0959959607366893,2,"BS","U","B","B.lapidarius","L","BS_U"
"208","05_BSUC_lB",0.698950782663617,4,"BS","U","C","B.pascuorum","B","BS_U"
"209","05_BSUC_lL",0.227666643709573,3,"BS","U","C","B.pascuorum","L","BS_U"
"210","05_BSUC_pB",0.646971357778251,2,"BS","U","C","B.lapidarius","B","BS_U"
"211","05_BSUC_pL",0.874165752920152,4,"BS","U","C","B.lapidarius","L","BS_U"
"212","05_ZHRD_lB",0,1,"ZH","R","D","B.pascuorum","B","ZH_R"
"213","05_ZHRD_pB",1.54881975564915,9,"ZH","R","D","B.lapidarius","B","ZH_R"
"214","05_ZHRE_lB",0.100940972688331,2,"ZH","R","E","B.pascuorum","B","ZH_R"
"215","05_ZHRE_pB",0.0587952118346121,2,"ZH","R","E","B.lapidarius","B","ZH_R"
"216","05_ZHRF_lB",0.148445221271009,2,"ZH","R","F","B.pascuorum","B","ZH_R"
"217","05_ZHRF_pB",0,1,"ZH","R","F","B.lapidarius","B","ZH_R"
"218","05_ZHUA_lB",1.54531539919144,9,"ZH","U","A","B.pascuorum","B","ZH_U"
"219","05_ZHUA_lL",1.37638743022401,5,"ZH","U","A","B.pascuorum","L","ZH_U"
"220","05_ZHUA_pB",1.62198433087089,8,"ZH","U","A","B.lapidarius","B","ZH_U"
"221","05_ZHUB_lB",1.89273626654401,11,"ZH","U","B","B.pascuorum","B","ZH_U"
"222","05_ZHUB_pB",0,1,"ZH","U","B","B.lapidarius","B","ZH_U"
"223","05_ZHUC_lB",2.08294729736766,14,"ZH","U","C","B.pascuorum","B","ZH_U"
"224","05_ZHUC_lL",1.34776222448172,9,"ZH","U","C","B.pascuorum","L","ZH_U"
"225","05_ZHUC_pB",0.155092741440081,2,"ZH","U","C","B.lapidarius","B","ZH_U"
"226","05_ZHUC_pL",0,1,"ZH","U","C","B.lapidarius","L","ZH_U"
"227","06_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"228","06_1_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"229","06_2_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"230","06_BERD_lB",0.148293391260964,2,"BE","R","D","B.pascuorum","B","BE_R"
"231","06_BERD_lL",0,1,"BE","R","D","B.pascuorum","L","BE_R"
"232","06_BEUA_pB",1.10990859694874,4,"BE","U","A","B.lapidarius","B","BE_U"
"233","06_BEUA_pL",0.706743860740855,5,"BE","U","A","B.lapidarius","L","BE_U"
"234","06_BEUB_lB",0.750091043792786,3,"BE","U","B","B.pascuorum","B","BE_U"
"235","06_BEUB_pB",1.22205456412427,9,"BE","U","B","B.lapidarius","B","BE_U"
"236","06_BEUC_lB",1.13178348400189,8,"BE","U","C","B.pascuorum","B","BE_U"
"237","06_BEUC_pB",0.204161026091132,3,"BE","U","C","B.lapidarius","B","BE_U"
"238","06_BEUC_pL",0.12502708268543,2,"BE","U","C","B.lapidarius","L","BE_U"
"239","06_BSRD_lB",1.63776952804084,8,"BS","R","D","B.pascuorum","B","BS_R"
"240","06_BSRD_pB",0,1,"BS","R","D","B.lapidarius","B","BS_R"
"241","06_BSRE_lB",1.12486960208988,4,"BS","R","E","B.pascuorum","B","BS_R"
"242","06_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"243","06_BSRF_lB",0,1,"BS","R","F","B.pascuorum","B","BS_R"
"244","06_BSRF_lL",0,1,"BS","R","F","B.pascuorum","L","BS_R"
"245","06_BSRF_pB",0.681680160491291,2,"BS","R","F","B.lapidarius","B","BS_R"
"246","06_BSUA_lB",1.66045811768672,9,"BS","U","A","B.pascuorum","B","BS_U"
"247","06_BSUA_pB",0,1,"BS","U","A","B.lapidarius","B","BS_U"
"248","06_BSUA_pL",0.0977074970878015,2,"BS","U","A","B.lapidarius","L","BS_U"
"249","06_BSUB_lB",0.212587612113795,4,"BS","U","B","B.pascuorum","B","BS_U"
"250","06_BSUB_lL",0,1,"BS","U","B","B.pascuorum","L","BS_U"
"251","06_BSUB_pB",0.611674058699071,6,"BS","U","B","B.lapidarius","B","BS_U"
"252","06_BSUB_pL",0.498754026110245,4,"BS","U","B","B.lapidarius","L","BS_U"
"253","06_BSUC_lB",1.23225361528371,6,"BS","U","C","B.pascuorum","B","BS_U"
"254","06_BSUC_pB",0.774322159956853,8,"BS","U","C","B.lapidarius","B","BS_U"
"255","06_BSUC_pL",0.0684796490680725,2,"BS","U","C","B.lapidarius","L","BS_U"
"256","06_ZHRD_lB",0.955900130058579,4,"ZH","R","D","B.pascuorum","B","ZH_R"
"257","06_ZHRD_pB",0.497322070870386,3,"ZH","R","D","B.lapidarius","B","ZH_R"
"258","06_ZHRD_pL",0.0652176496918101,2,"ZH","R","D","B.lapidarius","L","ZH_R"
"259","06_ZHRE_lB",1.40254838760854,8,"ZH","R","E","B.pascuorum","B","ZH_R"
"260","06_ZHRE_pB",0,1,"ZH","R","E","B.lapidarius","B","ZH_R"
"261","06_ZHRF_lB",0.795638807834927,3,"ZH","R","F","B.pascuorum","B","ZH_R"
"262","06_ZHRF_pB",0,1,"ZH","R","F","B.lapidarius","B","ZH_R"
"263","06_ZHUA_lB",0.995692956256339,6,"ZH","U","A","B.pascuorum","B","ZH_U"
"264","06_ZHUA_pB",1.13761142305748,5,"ZH","U","A","B.lapidarius","B","ZH_U"
"265","06_ZHUA_pL",0.396002310046841,4,"ZH","U","A","B.lapidarius","L","ZH_U"
"266","06_ZHUB_lB",1.96880539109619,10,"ZH","U","B","B.pascuorum","B","ZH_U"
"267","06_ZHUB_pB",0.570471981136675,2,"ZH","U","B","B.lapidarius","B","ZH_U"
"268","06_ZHUB_pL",1.69224031789731,8,"ZH","U","B","B.lapidarius","L","ZH_U"
"269","06_ZHUC_lB",0.826982602568699,7,"ZH","U","C","B.pascuorum","B","ZH_U"
"270","06_ZHUC_pB",0.0907544944298637,2,"ZH","U","C","B.lapidarius","B","ZH_U"
"271","06_ZHUC_pL",0.114028976326934,2,"ZH","U","C","B.lapidarius","L","ZH_U"
"272","07_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"273","07_2_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"274","07_BERD_lB",0.104889198406542,2,"BE","R","D","B.pascuorum","B","BE_R"
"275","07_BEUA_pB",0.952722995312498,5,"BE","U","A","B.lapidarius","B","BE_U"
"276","07_BEUB_lB",1.13722479155742,5,"BE","U","B","B.pascuorum","B","BE_U"
"277","07_BEUB_pB",0.25869705322187,4,"BE","U","B","B.lapidarius","B","BE_U"
"278","07_BEUC_lB",1.94674054872046,11,"BE","U","C","B.pascuorum","B","BE_U"
"279","07_BEUC_pB",0.179546212956,2,"BE","U","C","B.lapidarius","B","BE_U"
"280","07_BSRD_lB",0.306887053866379,2,"BS","R","D","B.pascuorum","B","BS_R"
"281","07_BSRD_pB",0.872673141819815,4,"BS","R","D","B.lapidarius","B","BS_R"
"282","07_BSRD_pL",0.884437168040425,5,"BS","R","D","B.lapidarius","L","BS_R"
"283","07_BSRE_lB",0,1,"BS","R","E","B.pascuorum","B","BS_R"
"284","07_BSRE_pB",0.651201407521101,3,"BS","R","E","B.lapidarius","B","BS_R"
"285","07_BSRF_lB",0,1,"BS","R","F","B.pascuorum","B","BS_R"
"286","07_BSRF_pB",0.896876606967551,5,"BS","R","F","B.lapidarius","B","BS_R"
"287","07_BSUA_lB",1.11046538935702,4,"BS","U","A","B.pascuorum","B","BS_U"
"288","07_BSUA_pB",0.106371468342777,2,"BS","U","A","B.lapidarius","B","BS_U"
"289","07_BSUB_lB",1.62029976607888,8,"BS","U","B","B.pascuorum","B","BS_U"
"290","07_BSUB_pB",0.949857087733136,4,"BS","U","B","B.lapidarius","B","BS_U"
"291","07_BSUB_pL",0.938000878408652,5,"BS","U","B","B.lapidarius","L","BS_U"
"292","07_BSUC_lB",0.538537005620419,3,"BS","U","C","B.pascuorum","B","BS_U"
"293","07_BSUC_pB",0.916923598375775,10,"BS","U","C","B.lapidarius","B","BS_U"
"294","07_ZHRD_lB",1.24201647955574,6,"ZH","R","D","B.pascuorum","B","ZH_R"
"295","07_ZHRD_pB",1.51400539701353,9,"ZH","R","D","B.lapidarius","B","ZH_R"
"296","07_ZHRE_lB",1.85713775708305,10,"ZH","R","E","B.pascuorum","B","ZH_R"
"297","07_ZHRE_pB",0.691870859755174,2,"ZH","R","E","B.lapidarius","B","ZH_R"
