Taxon_Id,Species,occ,Years (min),Years (max)
1037330,Quercus robur L.,75,1899,2022
1037340,Quercus rubra L.,15,2005,2021
1037360,Ranunculus aconitifolius L.,1,2001,2001
1037370,Ranunculus acris L.,107,1952,2022
1037380,Ranunculus acris L. subsp. acris,9,1952,2020
1037390,Ranunculus acris subsp. friesianus (Jord.) Syme,53,1982,2022
1037440,Ranunculus aquatilis L.,2,1869,1880
1037415,Ranunculus aquatilis aggr.,3,1869,2013
1037450,Ranunculus arvensis L.,1,1890,1982
1037460,Ranunculus auricomus aggr.,62,1898,2022
1037490,Ranunculus bilobus Bertol.,1,2019,2019
1037510,Ranunculus bulbosus L.,50,1982,2022
1037540,Ranunculus circinatus Sibth.,1,2006,2006
1037550,Ranunculus ficaria L.,66,1879,2022
1037580,Ranunculus ficaria subsp. fertilis Laegaard,1,2019,2019
1037590,Ranunculus flammula L.,5,1982,2021
1037600,Ranunculus fluitans Lam.,8,2001,2017
1037670,Ranunculus lanuginosus L.,14,1955,2021
1037680,Ranunculus lingua L.,4,1768,2020
1037840,Ranunculus repens L.,80,1936,2022
1037940,Ranunculus trichophyllus Chaix,18,1982,2017
1037950,Ranunculus trichophyllus Chaix subsp. trichophyllus,14,1982,2016
1037970,Ranunculus tuberosus Lapeyr.,1,1982,2016
1037965,Ranunculus tuberosus aggr.,3,1982,2020
1038020,Raphanus raphanistrum L.,17,1899,2016
1038050,Raphanus sativus L.,4,1901,2016
1038080,Rapistrum rugosum (L.) All.,2,1907,1966
1038110,Reseda lutea L.,18,1899,2022
1038120,Reseda luteola L.,1,1899,1982
1038140,Reynoutria japonica Houtt.,194,1982,2022
1038135,Reynoutria japonica aggr.,222,1982,2022
1038180,Rhamnus alpina L.,2,1884,1886
1038190,Rhamnus cathartica L.,44,1952,2022
1038230,Rhinanthus alectorolophus (Scop.) Pollich,41,1982,2021
1038280,Rhinanthus glacialis Personnat,0,1966,1966
1038290,Rhinanthus minor L.,9,1899,2014
1038390,Rhus typhina L.,71,2012,2022
1038420,Ribes alpinum L.,42,1952,2022
1038440,Ribes nigrum L.,3,2013,2014
1038460,Ribes rubrum L.,29,1985,2022
1038480,Ribes uva-crispa L.,20,1885,2022
1038500,Robinia pseudoacacia L.,417,1885,2022
1038520,Rorippa amphibia (L.) Besser,2,1897,1897
1038550,Rorippa islandica aggr.,18,1899,2022
1038560,Rorippa palustris (L.) Besser,18,1899,2022
1038580,Rorippa sylvestris (L.) Besser,23,1911,2019
1038620,Rosa arvensis Huds.,17,1994,2021
1038650,Rosa canina L.,39,1952,2022
1038645,Rosa canina aggr.,48,1952,2022
1038670,Rosa corymbifera Borkh.,8,2012,2015
1038665,Rosa corymbifera aggr.,8,2012,2015
1038720,Rosa glauca Pourr.,11,2012,2020
1038770,Rosa majalis Herrm.,295,1826,2020
1038780,Rosa micrantha Sm.,7,2014,2016
1038810,Rosa multiflora Thunb.,22,2012,2022
1038830,Rosa pendulina L.,3,2014,2020
1038850,Rosa pseudoscabriuscula (R. Keller) A. W. Hill,1,2015,2015
1038880,Rosa rubiginosa L.,1,2013,2013
1038870,Rosa rubiginosa aggr.,11,2013,2017
1038890,Rosa rugosa Thunb.,6,2012,2022
1038910,Rosa spinosissima L.,19,2012,2022
1038980,Rosa tomentosa Sm.,1,1966,2019
1038970,Rosa tomentosa aggr.,5,1966,2021
1039060,Rosmarinus officinalis L.,1,2017,2017
1039160,Rubus armeniacus Focke,485,2010,2022
1039190,Rubus bregutiensis Focke,1,2021,2021
1039200,Rubus caesius L.,91,1952,2022
1039260,Rubus corylifolius aggr.,9,2014,2016
1039325,Rubus fruticosus aggr.,561,1982,2022
1039550,Rubus idaeus L.,35,1952,2021
1039610,Rubus laciniatus Willd.,16,2013,2020
1039780,Rubus phoenicolasius Maxim.,2,2014,2014
1040120,Rudbeckia hirta L.,3,2013,2020
1040140,Rumex acetosa L.,51,1952,2022
1040160,Rumex acetosella L.,10,1982,2022
1040170,Rumex acetosella L. subsp. acetosella,5,2013,2018
1040220,Rumex conglomeratus Murray,22,1994,2022
1040230,Rumex crispus L.,16,1899,2016
1040240,Rumex hydrolapathum Huds.,25,2017,2022
1040290,Rumex obtusifolius L.,41,1899,2022
1040350,Rumex sanguineus L.,8,1961,2016
1040410,Ruta graveolens L.,2,2016,2016
1040420,Sagina apetala Ard.,12,2012,2020
1040430,Sagina apetala Ard. subsp. apetala,2,2014,2014
1040440,Sagina apetala subsp. erecta F. Herm.,7,2012,2020
1040470,Sagina procumbens L.,32,1899,2022
1040510,Sagittaria latifolia Willd.,1,1955,1955
1040540,Salix alba L.,61,1952,2022
1040590,Salix appendiculata Vill.,6,2009,2019
1040615,Salix babylonica aggr.,2,2006,2013
1040670,Salix caprea L.,54,1982,2022
1040680,Salix cinerea L.,18,1952,2022
1040690,Salix daphnoides Vill.,6,1911,2020
1040710,Salix elaeagnos Scop.,28,1952,2020
1040760,Salix euxina I. V. Belyaeva,9,2012,2019
1040860,Salix myrsinifolia Salisb.,17,1952,2020
1040900,Salix pentandra L.,13,1985,2022
1040920,Salix purpurea L.,213,1952,2020
1041020,Salix triandra L.,3,1876,2014
1041040,Salix viminalis L.,10,1899,2018
1041100,Salix ×fragilis L.,1,2012,2012
1041110,Salix ×sepulcralis Simonk.,1,2006,2006
1041170,Salvia glutinosa L.,2,1899,2015
1041200,Salvia pratensis L.,77,1936,2022
1041270,Sambucus ebulus L.,24,1899,2020
1041280,Sambucus nigra L.,64,1899,2022
1041300,Sambucus racemosa L.,34,1952,2021
1041340,Sanguisorba minor Scop.,59,1952,2022
1041350,Sanguisorba minor Scop. subsp. minor,23,1952,2020
1041360,Sanguisorba minor subsp. polygama (Waldst. & Kit.) Cout.,6,2013,2016
1041370,Sanguisorba officinalis L.,62,1911,2022
1041380,Sanicula europaea L.,1,1982,2019
1041410,Saponaria ocymoides L.,3,2013,2014
1041420,Saponaria officinalis L.,21,1911,2021
1041470,Satureja hortensis L.,2,2012,2013
1041480,Satureja montana L.,4,2014,2017
1041560,Saxifraga aizoides L.,2,1901,1982
1041750,Saxifraga granulata L.,3,2012,2017
1041850,Saxifraga mutata L.,1,1911,1966
1042030,Saxifraga tridactylites L.,32,1987,2021
1042090,Scabiosa columbaria L.,32,1952,2022
1042100,Scabiosa columbaria L. subsp. columbaria,8,1952,2016
1042130,Scabiosa ochroleuca L.,1,2020,2020
1042190,Scandix pecten-veneris L.,1,1907,1907
1042230,Schoenoplectus lacustris (L.) Palla,22,1911,2020
1042240,Schoenoplectus mucronatus (L.) Palla,3,2010,2020
1042270,Schoenoplectus tabernaemontani (C. C. Gmel.) Palla,35,1911,2020
1042280,Schoenoplectus triqueter (L.) Palla,1,1900,1966
1042300,Schoenus ferrugineus L.,1,1911,1982
1042310,Schoenus nigricans L.,9,1898,2014
1042330,Scilla bifolia L.,17,2013,2022
1042340,Scilla forbesii (Baker) Speta,22,2013,2016
1042350,Scilla luciliae (Boiss.) Speta,3,2021,2022
