gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue,,,,
3881515760	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128795389	Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Stuckenia	Stuckenia pectinata		SPECIES	Stuckenia pectinata (L.) Börner	Stuckenia pectinata		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.566357	7.583113							2022-07-31T14:44:00	31	7	2022	7871428	7871428	HUMAN_OBSERVATION	iNaturalist	Observations	128795389		Lukas Schärer	2022-07-31T14:11:32	CC_BY_4_0	Lukas Schärer	Lukas Schärer			2022-11-17T16:57:39.624Z	StillImage	COORDINATE_ROUNDED,,,,
3874175539	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126440598	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium scolopendrium		SPECIES	Asplenium scolopendrium L.	Asplenium scolopendrium		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.558933	7.581717	4.0						2022-07-15T09:18:00	15	7	2022	2650669	2650669	HUMAN_OBSERVATION	iNaturalist	Observations	126440598		Romain Dupraz	2022-07-16T14:57:35	CC_BY_NC_4_0	chestnutsrainbowsspringtime	chestnutsrainbowsspringtime			2022-11-17T16:57:28.293Z	StillImage	COORDINATE_ROUNDED,,,,
3873516967	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126547738	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene vulgaris		SPECIES	Silene vulgaris (Moench) Garcke	Silene vulgaris		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.559069	7.581042	6.0						2022-07-15T09:00:00	15	7	2022	9172281	9172281	HUMAN_OBSERVATION	iNaturalist	Observations	126547738		chestnutsrainbowsspringtime	2022-07-16T21:38:11	CC_BY_NC_4_0	chestnutsrainbowsspringtime	chestnutsrainbowsspringtime			2022-11-17T17:01:40.872Z	StillImage	COORDINATE_ROUNDED,,,,
3873451436	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126330126	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Sequoiadendron	Sequoiadendron giganteum		SPECIES	Sequoiadendron giganteum (Lindl.) J.T.Buchholz	Sequoiadendron giganteum		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.559086	7.582297	5.0						2022-07-15T08:29:00	15	7	2022	2684120	2684120	HUMAN_OBSERVATION	iNaturalist	Observations	126330126		chestnutsrainbowsspringtime	2022-07-15T12:08:02	CC_BY_NC_4_0	chestnutsrainbowsspringtime	chestnutsrainbowsspringtime			2022-11-17T17:01:19.081Z	StillImage	COORDINATE_ROUNDED,,,,
3872957410	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58432706	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa ochroleuca		SPECIES	Scabiosa ochroleuca L.	Scabiosa ochroleuca		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.570858	7.583242	19.0						2020-09-03T19:39:11	3	9	2020	2888806	2888806	HUMAN_OBSERVATION	iNaturalist	Observations	58432706		Joan Casanelles-Abella	2020-09-03T17:39:45	CC_BY_NC_4_0	Joan Casanelles-Abella	Joan Casanelles-Abella			2022-11-17T16:54:37.092Z	StillImage	COORDINATE_ROUNDED,,,,
3865228433	f873ef66-231a-4ea3-bd4d-a16f182bf337	e313013a-e92c-4608-afcc-df0ddaffd245	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum			GENUS	Sedum L.	Sedum	L.	CH	Basel	Basel-Stadt	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	47.559599	7.588576	4600.0										5361975		PRESERVED_SPECIMEN	PH		PH00763167	s.n.			CC_BY_4_0		C. F. Meisner			2022-09-09T04:05:33.263Z	StillImage	RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,,
3826392529	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/237333589	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia pratensis		SPECIES	Salvia pratensis L.	Salvia pratensis		CH	Switzerland - Basel		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.55782	7.583185	46.0						2022-04-11T00:00:00	11	4	2022	2927007	2927007	HUMAN_OBSERVATION		Observations	OBS.237333589				CC_BY_NC_4_0	Stichting Observation International				2022-09-15T16:36:23.096Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,
3822950452	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/237330426	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Ornithogalum	Ornithogalum nutans		SPECIES	Ornithogalum nutans L.	Ornithogalum nutans		CH	Switzerland - Basel		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.558446	7.583277	5.0						2022-04-11T00:00:00	11	4	2022	2773281	2773281	HUMAN_OBSERVATION		Observations	OBS.237330426				CC_BY_NC_4_0	Stichting Observation International				2022-09-15T16:36:25.332Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,
3784702703	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117050619	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica arvensis		SPECIES	Veronica arvensis L.	Veronica arvensis		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.560714	7.584836	20.0						2022-05-14T19:48:20	14	5	2022	3172048	3172048	HUMAN_OBSERVATION	iNaturalist	Observations	117050619		Radim Paulič	2022-05-17T08:18:28	CC_BY_NC_4_0	leaf	leaf			2022-11-17T17:01:18.138Z	StillImage	COORDINATE_ROUNDED,,,,
3717209178	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/197605882	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium ruta-muraria		SPECIES	Asplenium ruta-muraria L.	Asplenium ruta-muraria		CH	Switzerland - Basel		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.559644	7.591803	25.0						2020-08-02T00:00:00	2	8	2020	2650625	2650625	HUMAN_OBSERVATION		Observations	OBS.197605882				CC_BY_NC_4_0	Stichting Observation International				2022-09-15T16:30:51.557Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,
3705429860	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107759329	Plantae	Tracheophyta	Magnoliopsida	Apiales	Araliaceae	Hedera	Hedera helix		SPECIES	Hedera helix L.	Hedera helix		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.558589	7.589792							2022-02-10T16:46:00	10	2	2022	8351737	8351737	HUMAN_OBSERVATION	iNaturalist	Observations	107759329		Codrin Bucur	2022-03-02T13:17:09	CC_BY_4_0	Codrin Bucur	Codrin Bucur			2022-11-17T16:56:57.146Z	StillImage	COORDINATE_ROUNDED,,,,
3477875841	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Centaurium	Centaurium erythraea		SPECIES	Centaurium minus Moench	Centaurium minus Moench		CH			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	47.559	7.5818											8216105	5414457	PRESERVED_SPECIMEN	AMU	NHC-BOT	POZ-C-0002227				CC_BY_4_0		s.leg.			2022-11-18T18:31:05.048Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE,,,,
3470266871	b740eaa0-0679-41dc-acb7-990d562dfa37	http://www.botanicalcollections.be/specimen/BR0000007074783	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa canina		SPECIES	Rosa canina L.	Rosa canina L.		CH	Basel		PRESENT		a344ee9f-f1b7-4761-be2c-58ee6d741395	47.559722	7.588611	1000.0						1871-10-01T00:00:00		10	1871	3002461	3002461	PRESERVED_SPECIMEN	MeiseBG	BR	BR0000007074783	S.N.			CC_BY_4_0	Meise Botanic Garden	Christ in F. Crépin - Herbarium Rosarum			2022-09-09T02:36:36.742Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,,,
3470245609	b740eaa0-0679-41dc-acb7-990d562dfa37	http://www.botanicalcollections.be/specimen/BR0000007002427	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa arvensis		SPECIES	Rosa arvensis Huds.	Rosa arvensis Huds.		CH	Asp b[ei] basel		PRESENT		a344ee9f-f1b7-4761-be2c-58ee6d741395	47.559722	7.588611	1000.0						1874-01-01T00:00:00			1874	3007054	3007054	PRESERVED_SPECIMEN	MeiseBG	BR	BR0000007002427	S.N.			CC_BY_4_0	Meise Botanic Garden	Christ in F. Crépin - Herbarium Rosarum			2022-09-09T02:37:29.460Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,,,
3418498303	064508e2-255e-4d82-9f13-05d73476cc03	c581c5c3-5cc0-11ec-a8c5-005056be20a7	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Falcaria	Falcaria vulgaris		SPECIES	Falcaria vulgaris Bernh.	Falcaria vulgaris Bernh.		CH	bei Basel	Basel-Stadt	PRESENT		605e7170-1123-11d9-8433-b8a03c50a862	47.558544	7.591389	2282.0		251.0								5371782	5371782	PRESERVED_SPECIMEN	Z		Z-000228445	s.n.			CC_BY_4_0	United Herbaria of the University and ETH Zurich	Christian Münch			2022-11-19T08:06:50.810Z	StillImage	COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,,
3409772268	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-10517118	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus laurocerasus		SPECIES	Prunus laurocerasus L.	Prunus laurocerasus L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56139	7.57792	7.0		269.0				2019-08-20T00:00:00	20	8	2019	3021496	3021496	HUMAN_OBSERVATION			INFOFLORA-TRAC-10517118				CC_BY_4_0	Info Flora				2022-09-09T00:42:54.281Z,,,,
3409768089	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-10517117	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus laurocerasus		SPECIES	Prunus laurocerasus L.	Prunus laurocerasus L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56086	7.57719	8.0		271.0	1.0			2019-08-20T00:00:00	20	8	2019	3021496	3021496	HUMAN_OBSERVATION			INFOFLORA-TRAC-10517117				CC_BY_4_0	Info Flora				2022-09-09T00:42:00.544Z,,,,
3409623235	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-10517169	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Symphoricarpos	Symphoricarpos albus		SPECIES	Symphoricarpos albus (L.) S.F.Blake	Symphoricarpos albus (L.) S. F. Blake	(L.) S. F. Blake	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56634	7.57717	8.0		259.0				2019-06-22T00:00:00	22	6	2019	2888634	7523753	HUMAN_OBSERVATION			INFOFLORA-TRAC-10517169				CC_BY_4_0	Info Flora				2022-09-09T00:43:09.276Z,,,,
3409536061	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-10517081	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Simaroubaceae	Ailanthus	Ailanthus altissima		SPECIES	Ailanthus altissima (Mill.) Swingle	Ailanthus altissima (Mill.) Swingle	(Mill.) Swingle	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56421	7.58208	8.0		258.0				2019-10-17T00:00:00	17	10	2019	3190653	3190653	HUMAN_OBSERVATION			INFOFLORA-TRAC-10517081				CC_BY_4_0	Info Flora				2022-09-09T00:41:57.001Z,,,,
3409511818	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-10517080	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Robinia	Robinia pseudoacacia		SPECIES	Robinia pseudoacacia L.	Robinia pseudoacacia L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56427	7.582	9.0		258.0				2019-10-17T00:00:00	17	10	2019	5352251	5352251	HUMAN_OBSERVATION			INFOFLORA-TRAC-10517080				CC_BY_4_0	Info Flora				2022-09-09T00:42:02.115Z,,,,
3407912106	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/100081812	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Antirrhinum	Antirrhinum majus		SPECIES	Antirrhinum majus L.	Antirrhinum majus		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.570507	7.589848	8.0						2021-10-30T09:49:00	30	10	2021	3172001	3172001	HUMAN_OBSERVATION	iNaturalist	Observations	100081812		Codrin Bucur	2021-11-03T22:36:27	CC_BY_4_0	Juraj Ahel	Juraj Ahel			2022-11-17T16:56:29.621Z	StillImage	COORDINATE_ROUNDED,,,,
3325790217	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/85901322	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Petrosedum	Petrosedum rupestre		SPECIES	Petrosedum rupestre (L.) P.V.Heath	Petrosedum rupestre		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.56108	7.585041	5.0						2021-07-06T14:21:29	6	7	2021	7618770	7618770	HUMAN_OBSERVATION	iNaturalist	Observations	85901322		fab_tob97	2021-07-06T12:23:55	CC_BY_NC_4_0	fab_tob97	fab_tob97			2022-11-17T16:59:41.471Z	StillImage	COORDINATE_ROUNDED,,,,
3314483575	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/83358946	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Hypericaceae	Hypericum	Hypericum perforatum		SPECIES	Hypericum perforatum L.	Hypericum perforatum		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.562611	7.585588							2021-06-14T17:31:00	14	6	2021	3189486	3189486	HUMAN_OBSERVATION	iNaturalist	Observations	83358946		jaimebraschi	2021-06-17T06:48:10	CC_BY_NC_4_0	jaimebraschi	jaimebraschi			2022-11-17T16:59:20.286Z	StillImage	COORDINATE_ROUNDED,,,,
3302241701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/81931130	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago lanceolata		SPECIES	Plantago lanceolata L.	Plantago lanceolata		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.56006	7.591226							2021-06-06T13:36:00	6	6	2021	8208358	8208358	HUMAN_OBSERVATION	iNaturalist	Observations	81931130		jaimebraschi	2021-06-06T21:17:57	CC_BY_NC_4_0	jaimebraschi	jaimebraschi			2022-11-17T16:59:35.159Z	StillImage	COORDINATE_ROUNDED,,,,
3302187025	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/81931126	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix	Salix alba		SPECIES	Salix alba L.	Salix alba		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.560495	7.591006							2021-06-06T13:35:00	6	6	2021	5372513	5372513	HUMAN_OBSERVATION	iNaturalist	Observations	81931126		jaimebraschi	2021-06-06T21:17:55	CC_BY_NC_4_0	jaimebraschi	jaimebraschi			2022-11-17T16:59:48.281Z	StillImage	COORDINATE_ROUNDED,,,,
3302076356	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/81931713	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Verbascum	Verbascum blattaria		SPECIES	Verbascum blattaria L.	Verbascum blattaria		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.559508	7.592168							2021-06-06T14:53:00	6	6	2021	3171943	3171943	HUMAN_OBSERVATION	iNaturalist	Observations	81931713		jaimebraschi	2021-06-06T21:22:25	CC_BY_NC_4_0	jaimebraschi	jaimebraschi			2022-11-17T16:59:40.358Z	StillImage	COORDINATE_ROUNDED,,,,
3301875210	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/82263943	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Simaroubaceae	Ailanthus	Ailanthus altissima		SPECIES	Ailanthus altissima (Mill.) Swingle	Ailanthus altissima		CH		Basel-Stadt	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.559686	7.592103							2021-06-09T08:43:00	9	6	2021	3190653	3190653	HUMAN_OBSERVATION	iNaturalist	Observations	82263943		jaimebraschi	2021-06-09T08:00:43	CC_BY_NC_4_0	jaimebraschi	jaimebraschi			2022-11-17T16:55:37.908Z	StillImage	COORDINATE_ROUNDED,,,,
"3122444310	5830fa3c-497c-4d37-b771-bd6c84997f2c	https://gjo.jacq.org/GJO0107868	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Herniaria	Herniaria glabra		SPECIES	Herniaria glabra L.	Herniaria glabra L.		CH	""[Schweiz","Kanton Basel-Stadt]  Auf [.......] bei Basel [ca. 240–300 m Seehöhe; Quadrant 8411/2?; 7°35'00""E 47°33'30""N ±3000 m]""		PRESENT		32ceedc0-bafb-11d9-8e53-b8a03c50a862	47.55833	7.58333	3000.0		270.0	30.0							3085798	3085798	PRESERVED_SPECIMEN	GJO	Herbarium GJO	0107868		orig.		CC_BY_4_0		Münch",T.			2022-09-08T14:26:25.839Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,
2973992896	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-5707353	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias syriaca		SPECIES	Asclepias syriaca L.	Asclepias syriaca L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.55902	7.58212	250.0		268.0	6.0			1886-01-01T00:00:00			1886	3170247	3170247	PRESERVED_SPECIMEN	NMLU	Herbarium Generale	INFOFLORA-TRAC-5707353		Suppiger Jakob		CC_BY_4_0	Info Flora				2022-09-09T00:42:37.528Z		COLLECTION_MATCH_NONE,,,,
2973967901	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-5707433	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Amorpha	Amorpha fruticosa		SPECIES	Amorpha fruticosa L.	Amorpha fruticosa L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.55902	7.58212	250.0		268.0	6.0			1886-01-01T00:00:00			1886	5357407	5357407	PRESERVED_SPECIMEN	NMLU	Herbarium Generale	INFOFLORA-TRAC-5707433		Suppiger Jakob		CC_BY_4_0	Info Flora				2022-09-09T00:42:46.480Z		COLLECTION_MATCH_NONE,,,,
2883335583	83ae84cf-88e4-4b5c-80b2-271a15a3e0fc	urn:catalog:AK:AK:AK95619	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Narcissus	Narcissus pseudonarcissus		SPECIES	Narcissus pseudonarcissus L.	Narcissus pseudonarcissus L.		CH			PRESENT		32e82a64-c9b4-4b2f-9fbd-d446309b973f	47.559583	7.588583											2858244	2858244	PRESERVED_SPECIMEN	AK	AK	AK95619				CC_BY_4_0		K H H Christ			2022-09-09T00:30:33.631Z		COORDINATE_ROUNDED;COUNTRY_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,,,,
2883298582	83ae84cf-88e4-4b5c-80b2-271a15a3e0fc	urn:catalog:AK:AK:AK95620	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Narcissus	Narcissus pseudonarcissus		SPECIES	Narcissus pseudonarcissus L.	Narcissus pseudonarcissus L.		CH			PRESENT		32e82a64-c9b4-4b2f-9fbd-d446309b973f	47.559583	7.588583							1853-01-01T00:00:00	1	1	1853	2858244	2858244	PRESERVED_SPECIMEN	AK	AK	AK95620				CC_BY_4_0		K H H Christ			2022-09-09T00:30:50.129Z		COORDINATE_ROUNDED;COUNTRY_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,,,,
2882278966	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-8470563	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Robinia	Robinia pseudoacacia		SPECIES	Robinia pseudoacacia L.	Robinia pseudoacacia L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56427	7.582	9.0		258.0				2019-10-17T00:00:00	17	10	2019	5352251	5352251	HUMAN_OBSERVATION			INFOFLORA-TRAC-8470563				CC_BY_4_0	Info Flora				2022-09-09T00:42:39.692Z,,,,
2881998103	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-8470564	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Simaroubaceae	Ailanthus	Ailanthus altissima		SPECIES	Ailanthus altissima (Mill.) Swingle	Ailanthus altissima (Mill.) Swingle	(Mill.) Swingle	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56421	7.58208	8.0		258.0				2019-10-17T00:00:00	17	10	2019	3190653	3190653	HUMAN_OBSERVATION			INFOFLORA-TRAC-8470564				CC_BY_4_0	Info Flora				2022-09-09T00:42:27.634Z,,,,
2881927925	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-8027608	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Symphoricarpos	Symphoricarpos albus		SPECIES	Symphoricarpos albus (L.) S.F.Blake	Symphoricarpos albus (L.) S. F. Blake	(L.) S. F. Blake	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56634	7.57717	8.0		259.0				2019-06-22T00:00:00	22	6	2019	2888634	7523753	HUMAN_OBSERVATION			INFOFLORA-TRAC-8027608				CC_BY_4_0	Info Flora				2022-09-09T00:42:30.122Z,,,,
2881229625	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-3725896	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ambrosia	Ambrosia artemisiifolia		SPECIES	Ambrosia artemisiifolia L.	Ambrosia artemisiifolia L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.55857	7.58752	10.0		255.0				2012-10-31T00:00:00	31	10	2012	8002952	8002952	HUMAN_OBSERVATION			INFOFLORA-TRAC-3725896				CC_BY_4_0	Info Flora				2022-09-09T00:42:08.655Z,,,,
2880187116	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-4151172	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	Erigeron annuus		SPECIES	Erigeron annuus (L.) Desf	Erigeron annuus (L.) Desf.	(L.) Desf.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56736	7.58344	224.0		252.5	2.5			2008-06-05T00:00:00	5	6	2008	8392258	3117449	HUMAN_OBSERVATION			INFOFLORA-TRAC-4151172				CC_BY_4_0	Info Flora				2022-09-09T00:41:20.412Z,,,,
2879938326	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-3191113	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio inaequidens		SPECIES	Senecio inaequidens DC.	Senecio inaequidens DC.	DC.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56462	7.59175	5.0		253.0				2007-01-01T00:00:00			2007	3109086	3109086	HUMAN_OBSERVATION			INFOFLORA-TRAC-3191113				CC_BY_4_0	Info Flora				2022-09-09T00:41:19.151Z,,,,
2879653826	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-1261896	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ambrosia	Ambrosia artemisiifolia		SPECIES	Ambrosia artemisiifolia L.	Ambrosia artemisiifolia L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5656	7.58361	7.0		255.0				2007-11-02T00:00:00	2	11	2007	8002952	8002952	HUMAN_OBSERVATION			INFOFLORA-TRAC-1261896				CC_BY_4_0	Info Flora				2022-09-09T00:41:14.471Z,,,,
2879089167	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-8218440	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus laurocerasus		SPECIES	Prunus laurocerasus L.	Prunus laurocerasus L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56086	7.57719	8.0		271.0	1.0			2019-08-20T00:00:00	20	8	2019	3021496	3021496	HUMAN_OBSERVATION			INFOFLORA-TRAC-8218440				CC_BY_4_0	Info Flora				2022-09-09T00:41:34.714Z,,,,
2879057224	83fdfd3d-3a25-4705-9fbe-3db1d1892b13	INFOFLORA-TRAC-8218441	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus laurocerasus		SPECIES	Prunus laurocerasus L.	Prunus laurocerasus L.	L.	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.56139	7.57792	7.0		269.0				2019-08-20T00:00:00	20	8	2019	3021496	3021496	HUMAN_OBSERVATION			INFOFLORA-TRAC-8218441				CC_BY_4_0	Info Flora				2022-09-09T00:42:29.537Z,,,,
